table,gender,risk,issue_age,duration,q_sel
t3356,Female,Residual Nonsmoker,38,3,3.7e-4
t3356,Female,Residual Nonsmoker,38,4,4.8e-4
t3356,Female,Residual Nonsmoker,38,5,5.7e-4
t3356,Female,Residual Nonsmoker,38,6,6.2e-4
t3356,Female,Residual Nonsmoker,38,7,6.5e-4
t3356,Female,Residual Nonsmoker,38,8,7e-4
t3356,Female,Residual Nonsmoker,38,9,7.8e-4
t3356,Female,Residual Nonsmoker,38,10,9.1e-4
t3356,Female,Residual Nonsmoker,38,11,0.00107
t3356,Female,Residual Nonsmoker,38,12,0.00124
t3356,Female,Residual Nonsmoker,38,13,0.00139
t3356,Female,Residual Nonsmoker,38,14,0.00151
t3356,Female,Residual Nonsmoker,38,15,0.00163
t3356,Female,Residual Nonsmoker,38,16,0.00179
t3356,Female,Residual Nonsmoker,38,17,0.00199
t3356,Female,Residual Nonsmoker,38,18,0.00224
t3356,Female,Residual Nonsmoker,38,19,0.00254
t3356,Female,Residual Nonsmoker,38,20,0.00286
t3356,Female,Residual Nonsmoker,38,21,0.00316
t3356,Female,Residual Nonsmoker,38,22,0.00341
t3356,Female,Residual Nonsmoker,38,23,0.0037
t3356,Female,Residual Nonsmoker,38,24,0.00404
t3356,Female,Residual Nonsmoker,38,25,0.00442
t3356,Female,Residual Nonsmoker,39,1,1.6e-4
t3356,Female,Residual Nonsmoker,39,2,2.5e-4
t3356,Female,Residual Nonsmoker,39,3,3.8e-4
t3356,Female,Residual Nonsmoker,39,4,5e-4
t3356,Female,Residual Nonsmoker,39,5,6e-4
t3356,Female,Residual Nonsmoker,39,6,6.5e-4
t3356,Female,Residual Nonsmoker,39,7,7e-4
t3356,Female,Residual Nonsmoker,39,8,7.6e-4
t3356,Female,Residual Nonsmoker,39,9,8.6e-4
t3356,Female,Residual Nonsmoker,39,10,0.00101
t3356,Female,Residual Nonsmoker,39,11,0.00118
t3356,Female,Residual Nonsmoker,39,12,0.00134
t3356,Female,Residual Nonsmoker,39,13,0.00149
t3356,Female,Residual Nonsmoker,39,14,0.00163
t3356,Female,Residual Nonsmoker,39,15,0.00176
t3356,Female,Residual Nonsmoker,39,16,0.00194
t3356,Female,Residual Nonsmoker,39,17,0.00216
t3356,Female,Residual Nonsmoker,39,18,0.00243
t3356,Female,Residual Nonsmoker,39,19,0.00274
t3356,Female,Residual Nonsmoker,39,20,0.00309
t3356,Female,Residual Nonsmoker,39,21,0.00341
t3356,Female,Residual Nonsmoker,39,22,0.0037
t3356,Female,Residual Nonsmoker,39,23,0.00404
t3356,Female,Residual Nonsmoker,39,24,0.00442
t3356,Female,Residual Nonsmoker,39,25,0.00486
t3356,Female,Residual Nonsmoker,40,1,1.6e-4
t3356,Female,Residual Nonsmoker,40,2,2.6e-4
t3356,Female,Residual Nonsmoker,40,3,3.9e-4
t3356,Female,Residual Nonsmoker,40,4,5.2e-4
t3356,Female,Residual Nonsmoker,40,5,6.3e-4
t3356,Female,Residual Nonsmoker,40,6,6.9e-4
t3356,Female,Residual Nonsmoker,40,7,7.6e-4
t3356,Female,Residual Nonsmoker,40,8,8.3e-4
t3356,Female,Residual Nonsmoker,40,9,9.5e-4
t3356,Female,Residual Nonsmoker,40,10,0.00112
t3356,Female,Residual Nonsmoker,40,11,0.00129
t3356,Female,Residual Nonsmoker,40,12,0.00145
t3356,Female,Residual Nonsmoker,40,13,0.0016
t3356,Female,Residual Nonsmoker,40,14,0.00175
t3356,Female,Residual Nonsmoker,40,15,0.00191
t3356,Female,Residual Nonsmoker,40,16,0.00211
t3356,Female,Residual Nonsmoker,40,17,0.00235
t3356,Female,Residual Nonsmoker,40,18,0.00263
t3356,Female,Residual Nonsmoker,40,19,0.00296
t3356,Female,Residual Nonsmoker,40,20,0.00333
t3356,Female,Residual Nonsmoker,40,21,0.0037
t3356,Female,Residual Nonsmoker,40,22,0.00404
t3356,Female,Residual Nonsmoker,40,23,0.00442
t3356,Female,Residual Nonsmoker,40,24,0.00486
t3356,Female,Residual Nonsmoker,40,25,0.00533
t3356,Female,Residual Nonsmoker,41,1,1.7e-4
t3356,Female,Residual Nonsmoker,41,2,2.8e-4
t3356,Female,Residual Nonsmoker,41,3,4e-4
t3356,Female,Residual Nonsmoker,41,4,5.4e-4
t3356,Female,Residual Nonsmoker,41,5,6.8e-4
t3356,Female,Residual Nonsmoker,41,6,7.6e-4
t3356,Female,Residual Nonsmoker,41,7,8.2e-4
t3356,Female,Residual Nonsmoker,41,8,9.1e-4
t3356,Female,Residual Nonsmoker,41,9,0.00105
t3356,Female,Residual Nonsmoker,41,10,0.00123
t3356,Female,Residual Nonsmoker,41,11,0.0014
t3356,Female,Residual Nonsmoker,41,12,0.00156
t3356,Female,Residual Nonsmoker,41,13,0.00172
t3356,Female,Residual Nonsmoker,41,14,0.00189
t3356,Female,Residual Nonsmoker,41,15,0.00208
t3356,Female,Residual Nonsmoker,41,16,0.0023
t3356,Female,Residual Nonsmoker,41,17,0.00256
t3356,Female,Residual Nonsmoker,41,18,0.00286
t3356,Female,Residual Nonsmoker,41,19,0.0032
t3356,Female,Residual Nonsmoker,41,20,0.00362
t3356,Female,Residual Nonsmoker,41,21,0.00404
t3356,Female,Residual Nonsmoker,41,22,0.00442
t3356,Female,Residual Nonsmoker,41,23,0.00486
t3356,Female,Residual Nonsmoker,41,24,0.00533
t3356,Female,Residual Nonsmoker,41,25,0.00584
t3356,Female,Residual Nonsmoker,42,1,1.9e-4
t3356,Female,Residual Nonsmoker,42,2,2.9e-4
t3356,Female,Residual Nonsmoker,42,3,4.2e-4
t3356,Female,Residual Nonsmoker,42,4,5.8e-4
t3356,Female,Residual Nonsmoker,42,5,7.3e-4
t3356,Female,Residual Nonsmoker,42,6,8.2e-4
t3356,Female,Residual Nonsmoker,42,7,8.8e-4
t3356,Female,Residual Nonsmoker,42,8,9.8e-4
t3356,Female,Residual Nonsmoker,42,9,0.00115
t3356,Female,Residual Nonsmoker,42,10,0.00134
t3356,Female,Residual Nonsmoker,42,11,0.00151
t3356,Female,Residual Nonsmoker,42,12,0.00167
t3356,Female,Residual Nonsmoker,42,13,0.0018600000000000001
t3356,Female,Residual Nonsmoker,42,14,0.00207
t3356,Female,Residual Nonsmoker,42,15,0.00229
t3356,Female,Residual Nonsmoker,42,16,0.00253
t3356,Female,Residual Nonsmoker,42,17,0.00281
t3356,Female,Residual Nonsmoker,42,18,0.00313
t3356,Female,Residual Nonsmoker,42,19,0.00351
t3356,Female,Residual Nonsmoker,42,20,0.00396
t3356,Female,Residual Nonsmoker,42,21,0.00442
t3356,Female,Residual Nonsmoker,42,22,0.00486
t3356,Female,Residual Nonsmoker,42,23,0.00533
t3356,Female,Residual Nonsmoker,42,24,0.00584
t3356,Female,Residual Nonsmoker,42,25,0.00639
t3356,Female,Residual Nonsmoker,43,1,2e-4
t3356,Female,Residual Nonsmoker,43,2,3.1e-4
t3356,Female,Residual Nonsmoker,43,3,4.4e-4
t3356,Female,Residual Nonsmoker,43,4,6.6e-4
t3356,Female,Residual Nonsmoker,43,5,7.9e-4
t3356,Female,Residual Nonsmoker,43,6,8.7e-4
t3356,Female,Residual Nonsmoker,43,7,9.4e-4
t3356,Female,Residual Nonsmoker,43,8,0.00107
t3356,Female,Residual Nonsmoker,43,9,0.00125
t3356,Female,Residual Nonsmoker,43,10,0.00144
t3356,Female,Residual Nonsmoker,43,11,0.00161
t3356,Female,Residual Nonsmoker,43,12,0.00179
t3356,Female,Residual Nonsmoker,43,13,0.00203
t3356,Female,Residual Nonsmoker,43,14,0.00227
t3356,Female,Residual Nonsmoker,43,15,0.00251
t3356,Female,Residual Nonsmoker,43,16,0.00278
t3356,Female,Residual Nonsmoker,43,17,0.00307
t3356,Female,Residual Nonsmoker,43,18,0.00342
t3356,Female,Residual Nonsmoker,43,19,0.00383
t3356,Female,Residual Nonsmoker,43,20,0.00434
t3356,Female,Residual Nonsmoker,43,21,0.00486
t3356,Female,Residual Nonsmoker,43,22,0.00533
t3356,Female,Residual Nonsmoker,43,23,0.00584
t3356,Female,Residual Nonsmoker,43,24,0.00639
t3356,Female,Residual Nonsmoker,43,25,0.00699
t3356,Female,Residual Nonsmoker,44,1,2.3e-4
t3356,Female,Residual Nonsmoker,44,2,3.2e-4
t3356,Female,Residual Nonsmoker,44,3,4.8e-4
t3356,Female,Residual Nonsmoker,44,4,7.4e-4
t3356,Female,Residual Nonsmoker,44,5,8.5e-4
t3356,Female,Residual Nonsmoker,44,6,0.00093000000000000005
t3356,Female,Residual Nonsmoker,44,7,0.00102
t3356,Female,Residual Nonsmoker,44,8,0.00117
t3356,Female,Residual Nonsmoker,44,9,0.00135
t3356,Female,Residual Nonsmoker,44,10,0.00155
t3356,Female,Residual Nonsmoker,44,11,0.00173
t3356,Female,Residual Nonsmoker,44,12,0.00195
t3356,Female,Residual Nonsmoker,44,13,0.00222
t3356,Female,Residual Nonsmoker,44,14,0.0025
t3356,Female,Residual Nonsmoker,44,15,0.00276
t3356,Female,Residual Nonsmoker,44,16,0.00304
t3356,Female,Residual Nonsmoker,44,17,0.00337
t3356,Female,Residual Nonsmoker,44,18,0.00374
t3356,Female,Residual Nonsmoker,44,19,0.0042
t3356,Female,Residual Nonsmoker,44,20,0.00476
t3356,Female,Residual Nonsmoker,44,21,0.00533
t3356,Female,Residual Nonsmoker,44,22,0.00584
t3356,Female,Residual Nonsmoker,44,23,0.00639
t3356,Female,Residual Nonsmoker,44,24,0.00699
t3356,Female,Residual Nonsmoker,44,25,0.00765
t3356,Female,Residual Nonsmoker,45,1,2.6e-4
t3356,Female,Residual Nonsmoker,45,2,3.2e-4
t3356,Female,Residual Nonsmoker,45,3,5.4e-4
t3356,Female,Residual Nonsmoker,45,4,8e-4
t3356,Female,Residual Nonsmoker,45,5,9.1e-4
t3356,Female,Residual Nonsmoker,45,6,0.001
t3356,Female,Residual Nonsmoker,45,7,0.0011
t3356,Female,Residual Nonsmoker,45,8,0.00127
t3356,Female,Residual Nonsmoker,45,9,0.00146
t3356,Female,Residual Nonsmoker,45,10,0.00166
t3356,Female,Residual Nonsmoker,45,11,0.00187
t3356,Female,Residual Nonsmoker,45,12,0.00213
t3356,Female,Residual Nonsmoker,45,13,0.00245
t3356,Female,Residual Nonsmoker,45,14,0.00275
t3356,Female,Residual Nonsmoker,45,15,0.00303
t3356,Female,Residual Nonsmoker,45,16,0.00334
t3356,Female,Residual Nonsmoker,45,17,0.00371
t3356,Female,Residual Nonsmoker,45,18,0.00413
t3356,Female,Residual Nonsmoker,45,19,0.00463
t3356,Female,Residual Nonsmoker,45,20,0.00522
t3356,Female,Residual Nonsmoker,45,21,0.00584
t3356,Female,Residual Nonsmoker,45,22,0.00639
t3356,Female,Residual Nonsmoker,45,23,0.00699
t3356,Female,Residual Nonsmoker,45,24,0.00765
t3356,Female,Residual Nonsmoker,45,25,0.00839
t3356,Female,Residual Nonsmoker,46,1,2.8e-4
t3356,Female,Residual Nonsmoker,46,2,3.3e-4
t3356,Female,Residual Nonsmoker,46,3,6.1e-4
t3356,Female,Residual Nonsmoker,46,4,8.6e-4
t3356,Female,Residual Nonsmoker,46,5,9.8e-4
t3356,Female,Residual Nonsmoker,46,6,0.00109
t3356,Female,Residual Nonsmoker,46,7,0.00121
t3356,Female,Residual Nonsmoker,46,8,0.00138
t3356,Female,Residual Nonsmoker,46,9,0.00157
t3356,Female,Residual Nonsmoker,46,10,0.00178
t3356,Female,Residual Nonsmoker,46,11,0.00203
t3356,Female,Residual Nonsmoker,46,12,0.00235
t3356,Female,Residual Nonsmoker,46,13,0.00271
t3356,Female,Residual Nonsmoker,46,14,0.00303
t3356,Female,Residual Nonsmoker,46,15,0.00333
t3356,Female,Residual Nonsmoker,46,16,0.00368
t3356,Female,Residual Nonsmoker,46,17,0.00409
t3356,Female,Residual Nonsmoker,46,18,0.00455
t3356,Female,Residual Nonsmoker,46,19,0.00509
t3356,Female,Residual Nonsmoker,46,20,0.00571
t3356,Female,Residual Nonsmoker,46,21,0.00639
t3356,Female,Residual Nonsmoker,46,22,0.00699
t3356,Female,Residual Nonsmoker,46,23,0.00765
t3356,Female,Residual Nonsmoker,46,24,0.00839
t3356,Female,Residual Nonsmoker,46,25,0.00927
t3356,Female,Residual Nonsmoker,47,1,3e-4
t3356,Female,Residual Nonsmoker,47,2,3.5e-4
t3356,Female,Residual Nonsmoker,47,3,7.2e-4
t3356,Female,Residual Nonsmoker,47,4,9.4e-4
t3356,Female,Residual Nonsmoker,47,5,0.00107
t3356,Female,Residual Nonsmoker,47,6,0.00119
t3356,Female,Residual Nonsmoker,47,7,0.00133
t3356,Female,Residual Nonsmoker,47,8,0.00151
t3356,Female,Residual Nonsmoker,47,9,0.0017
t3356,Female,Residual Nonsmoker,47,10,0.00193
t3356,Female,Residual Nonsmoker,47,11,0.00221
t3356,Female,Residual Nonsmoker,47,12,0.00259
t3356,Female,Residual Nonsmoker,47,13,0.003
t3356,Female,Residual Nonsmoker,47,14,0.00333
t3356,Female,Residual Nonsmoker,47,15,0.00367
t3356,Female,Residual Nonsmoker,47,16,0.00407
t3356,Female,Residual Nonsmoker,47,17,0.00453
t3356,Female,Residual Nonsmoker,47,18,0.00502
t3356,Female,Residual Nonsmoker,47,19,0.0056
t3356,Female,Residual Nonsmoker,47,20,0.00625
t3356,Female,Residual Nonsmoker,47,21,0.00699
t3356,Female,Residual Nonsmoker,47,22,0.00765
t3356,Female,Residual Nonsmoker,47,23,0.00839
t3356,Female,Residual Nonsmoker,47,24,0.00927
t3356,Female,Residual Nonsmoker,47,25,0.01031
t3356,Female,Residual Nonsmoker,48,1,3.1e-4
t3356,Female,Residual Nonsmoker,48,2,4e-4
t3356,Female,Residual Nonsmoker,48,3,8.5e-4
t3356,Female,Residual Nonsmoker,48,4,0.00104
t3356,Female,Residual Nonsmoker,48,5,0.00119
t3356,Female,Residual Nonsmoker,48,6,0.00131
t3356,Female,Residual Nonsmoker,48,7,0.00146
t3356,Female,Residual Nonsmoker,48,8,0.00165
t3356,Female,Residual Nonsmoker,48,9,0.00184
t3356,Female,Residual Nonsmoker,48,10,0.00209
t3356,Female,Residual Nonsmoker,48,11,0.00242
t3356,Female,Residual Nonsmoker,48,12,0.00284
t3356,Female,Residual Nonsmoker,48,13,0.0033
t3356,Female,Residual Nonsmoker,48,14,0.00366
t3356,Female,Residual Nonsmoker,48,15,0.00402
t3356,Female,Residual Nonsmoker,48,16,0.00447
t3356,Female,Residual Nonsmoker,48,17,0.00498
t3356,Female,Residual Nonsmoker,48,18,0.00552
t3356,Female,Residual Nonsmoker,48,19,0.00613
t3356,Female,Residual Nonsmoker,48,20,0.00683
t3356,Female,Residual Nonsmoker,48,21,0.00765
t3356,Female,Residual Nonsmoker,48,22,0.00839
t3356,Female,Residual Nonsmoker,48,23,0.00927
t3356,Female,Residual Nonsmoker,48,24,0.01031
t3356,Female,Residual Nonsmoker,48,25,0.01151
t3356,Female,Residual Nonsmoker,49,1,3.2e-4
t3356,Female,Residual Nonsmoker,49,2,5e-4
t3356,Female,Residual Nonsmoker,49,3,9.9e-4
t3356,Female,Residual Nonsmoker,49,4,0.00117
t3356,Female,Residual Nonsmoker,49,5,0.0013
t3356,Female,Residual Nonsmoker,49,6,0.00144
t3356,Female,Residual Nonsmoker,49,7,0.00161
t3356,Female,Residual Nonsmoker,49,8,0.00179
t3356,Female,Residual Nonsmoker,49,9,0.002
t3356,Female,Residual Nonsmoker,49,10,0.00228
t3356,Female,Residual Nonsmoker,49,11,0.00266
t3356,Female,Residual Nonsmoker,49,12,0.0031
t3356,Female,Residual Nonsmoker,49,13,0.00357
t3356,Female,Residual Nonsmoker,49,14,0.00396
t3356,Female,Residual Nonsmoker,49,15,0.00436
t3356,Female,Residual Nonsmoker,49,16,0.00487
t3356,Female,Residual Nonsmoker,49,17,0.00544
t3356,Female,Residual Nonsmoker,49,18,0.00602
t3356,Female,Residual Nonsmoker,49,19,0.00667
t3356,Female,Residual Nonsmoker,49,20,0.00746
t3356,Female,Residual Nonsmoker,49,21,0.00839
t3356,Female,Residual Nonsmoker,49,22,0.00927
t3356,Female,Residual Nonsmoker,49,23,0.01031
t3356,Female,Residual Nonsmoker,49,24,0.01151
t3356,Female,Residual Nonsmoker,49,25,0.01291
t3356,Female,Residual Nonsmoker,50,1,3.3e-4
t3356,Female,Residual Nonsmoker,50,2,6.5e-4
t3356,Female,Residual Nonsmoker,50,3,0.00113
t3356,Female,Residual Nonsmoker,50,4,0.00129
t3356,Female,Residual Nonsmoker,50,5,0.00144
t3356,Female,Residual Nonsmoker,50,6,0.00159
t3356,Female,Residual Nonsmoker,50,7,0.00177
t3356,Female,Residual Nonsmoker,50,8,0.00194
t3356,Female,Residual Nonsmoker,50,9,0.00218
t3356,Female,Residual Nonsmoker,50,10,0.00251
t3356,Female,Residual Nonsmoker,50,11,0.00291
t3356,Female,Residual Nonsmoker,50,12,0.00336
t3356,Female,Residual Nonsmoker,50,13,0.00383
t3356,Female,Residual Nonsmoker,50,14,0.00425
t3356,Female,Residual Nonsmoker,50,15,0.00471
t3356,Female,Residual Nonsmoker,50,16,0.0053
t3356,Female,Residual Nonsmoker,50,17,0.0059
t3356,Female,Residual Nonsmoker,50,18,0.00652
t3356,Female,Residual Nonsmoker,50,19,0.00725
t3356,Female,Residual Nonsmoker,50,20,0.00816
t3356,Female,Residual Nonsmoker,50,21,0.00927
t3356,Female,Residual Nonsmoker,50,22,0.01031
t3356,Female,Residual Nonsmoker,50,23,0.01151
t3356,Female,Residual Nonsmoker,50,24,0.01291
t3356,Female,Residual Nonsmoker,50,25,0.01452
t3356,Female,Residual Nonsmoker,51,1,3.4e-4
t3356,Female,Residual Nonsmoker,51,2,8.2e-4
t3356,Female,Residual Nonsmoker,51,3,0.00125
t3356,Female,Residual Nonsmoker,51,4,0.00141
t3356,Female,Residual Nonsmoker,51,5,0.00157
t3356,Female,Residual Nonsmoker,51,6,0.00174
t3356,Female,Residual Nonsmoker,51,7,0.00192
t3356,Female,Residual Nonsmoker,51,8,0.00212
t3356,Female,Residual Nonsmoker,51,9,0.0024
t3356,Female,Residual Nonsmoker,51,10,0.00277
t3356,Female,Residual Nonsmoker,51,11,0.00319
t3356,Female,Residual Nonsmoker,51,12,0.00363
t3356,Female,Residual Nonsmoker,51,13,0.00409
t3356,Female,Residual Nonsmoker,51,14,0.00456
t3356,Female,Residual Nonsmoker,51,15,0.0051
t3356,Female,Residual Nonsmoker,51,16,0.00576
t3356,Female,Residual Nonsmoker,51,17,0.00639
t3356,Female,Residual Nonsmoker,51,18,0.00705
t3356,Female,Residual Nonsmoker,51,19,0.0079
t3356,Female,Residual Nonsmoker,51,20,0.00899
t3356,Female,Residual Nonsmoker,51,21,0.01031
t3356,Female,Residual Nonsmoker,51,22,0.01151
t3356,Female,Residual Nonsmoker,51,23,0.01291
t3356,Female,Residual Nonsmoker,51,24,0.01452
t3356,Female,Residual Nonsmoker,51,25,0.01634
t3356,Female,Residual Nonsmoker,52,1,3.5e-4
t3356,Female,Residual Nonsmoker,52,2,9.6e-4
t3356,Female,Residual Nonsmoker,52,3,0.00132
t3356,Female,Residual Nonsmoker,52,4,0.00151
t3356,Female,Residual Nonsmoker,52,5,0.0017
t3356,Female,Residual Nonsmoker,52,6,0.0019
t3356,Female,Residual Nonsmoker,52,7,0.0021
t3356,Female,Residual Nonsmoker,52,8,0.00234
t3356,Female,Residual Nonsmoker,52,9,0.00266
t3356,Female,Residual Nonsmoker,52,10,0.00307
t3356,Female,Residual Nonsmoker,52,11,0.0035
t3356,Female,Residual Nonsmoker,52,12,0.00391
t3356,Female,Residual Nonsmoker,52,13,0.00438
t3356,Female,Residual Nonsmoker,52,14,0.00491
t3356,Female,Residual Nonsmoker,52,15,0.00554
t3356,Female,Residual Nonsmoker,52,16,0.00626
t3356,Female,Residual Nonsmoker,52,17,0.00694
t3356,Female,Residual Nonsmoker,52,18,0.00773
t3356,Female,Residual Nonsmoker,52,19,0.00874
t3356,Female,Residual Nonsmoker,52,20,0.00999
t3356,Female,Residual Nonsmoker,52,21,0.01151
t3356,Female,Residual Nonsmoker,52,22,0.01291
t3356,Female,Residual Nonsmoker,52,23,0.01452
t3356,Female,Residual Nonsmoker,52,24,0.01634
t3356,Female,Residual Nonsmoker,52,25,0.01844
t3356,Female,Residual Nonsmoker,53,1,3.7e-4
t3356,Female,Residual Nonsmoker,53,2,0.00103
t3356,Female,Residual Nonsmoker,53,3,0.00137
t3356,Female,Residual Nonsmoker,53,4,0.00161
t3356,Female,Residual Nonsmoker,53,5,0.00185
t3356,Female,Residual Nonsmoker,53,6,0.00207
t3356,Female,Residual Nonsmoker,53,7,0.00231
t3356,Female,Residual Nonsmoker,53,8,0.0026
t3356,Female,Residual Nonsmoker,53,9,0.00296
t3356,Female,Residual Nonsmoker,53,10,0.00339
t3356,Female,Residual Nonsmoker,53,11,0.00381
t3356,Female,Residual Nonsmoker,53,12,0.00421
t3356,Female,Residual Nonsmoker,53,13,0.00471
t3356,Female,Residual Nonsmoker,53,14,0.00532
t3356,Female,Residual Nonsmoker,53,15,0.00605
t3356,Female,Residual Nonsmoker,53,16,0.00684
t3356,Female,Residual Nonsmoker,53,17,0.00766
t3356,Female,Residual Nonsmoker,53,18,0.00864
t3356,Female,Residual Nonsmoker,53,19,0.00981
t3356,Female,Residual Nonsmoker,53,20,0.01121
t3356,Female,Residual Nonsmoker,53,21,0.01291
t3356,Female,Residual Nonsmoker,53,22,0.01452
t3356,Female,Residual Nonsmoker,53,23,0.01634
t3356,Female,Residual Nonsmoker,53,24,0.01844
t3356,Female,Residual Nonsmoker,53,25,0.02085
t3356,Female,Residual Nonsmoker,54,1,3.8e-4
t3356,Female,Residual Nonsmoker,54,2,0.00105
t3356,Female,Residual Nonsmoker,54,3,0.00142
t3356,Female,Residual Nonsmoker,54,4,0.00168
t3356,Female,Residual Nonsmoker,54,5,0.00203
t3356,Female,Residual Nonsmoker,54,6,0.00229
t3356,Female,Residual Nonsmoker,54,7,0.00257
t3356,Female,Residual Nonsmoker,54,8,0.0029
t3356,Female,Residual Nonsmoker,54,9,0.0033
t3356,Female,Residual Nonsmoker,54,10,0.00373
t3356,Female,Residual Nonsmoker,54,11,0.00413
t3356,Female,Residual Nonsmoker,54,12,0.00454
t3356,Female,Residual Nonsmoker,54,13,0.0051
t3356,Female,Residual Nonsmoker,54,14,0.00582
t3356,Female,Residual Nonsmoker,54,15,0.00666
t3356,Female,Residual Nonsmoker,54,16,0.00758
t3356,Female,Residual Nonsmoker,54,17,0.00853
t3356,Female,Residual Nonsmoker,54,18,0.00968
t3356,Female,Residual Nonsmoker,54,19,0.01108
t3356,Female,Residual Nonsmoker,54,20,0.01277
t3356,Female,Residual Nonsmoker,54,21,0.01452
t3356,Female,Residual Nonsmoker,54,22,0.01634
t3356,Female,Residual Nonsmoker,54,23,0.01844
t3356,Female,Residual Nonsmoker,54,24,0.02085
t3356,Female,Residual Nonsmoker,54,25,0.02368
t3356,Female,Residual Nonsmoker,55,1,3.9e-4
t3356,Female,Residual Nonsmoker,55,2,0.00106
t3356,Female,Residual Nonsmoker,55,3,0.00145
t3356,Female,Residual Nonsmoker,55,4,0.00176
t3356,Female,Residual Nonsmoker,55,5,0.00224
t3356,Female,Residual Nonsmoker,55,6,0.00255
t3356,Female,Residual Nonsmoker,55,7,0.00288
t3356,Female,Residual Nonsmoker,55,8,0.00324
t3356,Female,Residual Nonsmoker,55,9,0.00365
t3356,Female,Residual Nonsmoker,55,10,0.00406
t3356,Female,Residual Nonsmoker,55,11,0.00444
t3356,Female,Residual Nonsmoker,55,12,0.00489
t3356,Female,Residual Nonsmoker,55,13,0.00555
t3356,Female,Residual Nonsmoker,55,14,0.0064
t3356,Female,Residual Nonsmoker,55,15,0.00738
t3356,Female,Residual Nonsmoker,55,16,0.00846
t3356,Female,Residual Nonsmoker,55,17,0.00961
t3356,Female,Residual Nonsmoker,55,18,0.01093
t3356,Female,Residual Nonsmoker,55,19,0.01256
t3356,Female,Residual Nonsmoker,55,20,0.01452
t3356,Female,Residual Nonsmoker,55,21,0.01634
t3356,Female,Residual Nonsmoker,55,22,0.01844
t3356,Female,Residual Nonsmoker,55,23,0.02085
t3356,Female,Residual Nonsmoker,55,24,0.02368
t3356,Female,Residual Nonsmoker,55,25,0.02707
t3356,Female,Residual Nonsmoker,56,1,4e-4
t3356,Female,Residual Nonsmoker,56,2,0.00107
t3356,Female,Residual Nonsmoker,56,3,0.00146
t3356,Female,Residual Nonsmoker,56,4,0.00189
t3356,Female,Residual Nonsmoker,56,5,0.0025
t3356,Female,Residual Nonsmoker,56,6,0.00286
t3356,Female,Residual Nonsmoker,56,7,0.00322
t3356,Female,Residual Nonsmoker,56,8,0.00359
t3356,Female,Residual Nonsmoker,56,9,0.00399
t3356,Female,Residual Nonsmoker,56,10,0.00436
t3356,Female,Residual Nonsmoker,56,11,0.00474
t3356,Female,Residual Nonsmoker,56,12,0.00526
t3356,Female,Residual Nonsmoker,56,13,0.00607
t3356,Female,Residual Nonsmoker,56,14,0.00708
t3356,Female,Residual Nonsmoker,56,15,0.00822
t3356,Female,Residual Nonsmoker,56,16,0.00948
t3356,Female,Residual Nonsmoker,56,17,0.01084
t3356,Female,Residual Nonsmoker,56,18,0.01235
t3356,Female,Residual Nonsmoker,56,19,0.01417
t3356,Female,Residual Nonsmoker,56,20,0.01634
t3356,Female,Residual Nonsmoker,56,21,0.01844
t3356,Female,Residual Nonsmoker,56,22,0.02085
t3356,Female,Residual Nonsmoker,56,23,0.02368
t3356,Female,Residual Nonsmoker,56,24,0.02707
t3356,Female,Residual Nonsmoker,56,25,0.03108
t3356,Female,Residual Nonsmoker,57,1,4.1e-4
t3356,Female,Residual Nonsmoker,57,2,0.00109
t3356,Female,Residual Nonsmoker,57,3,0.00149
t3356,Female,Residual Nonsmoker,57,4,0.00209
t3356,Female,Residual Nonsmoker,57,5,0.00281
t3356,Female,Residual Nonsmoker,57,6,0.00321
t3356,Female,Residual Nonsmoker,57,7,0.00358
t3356,Female,Residual Nonsmoker,57,8,0.00393
t3356,Female,Residual Nonsmoker,57,9,0.00428
t3356,Female,Residual Nonsmoker,57,10,0.00463
t3356,Female,Residual Nonsmoker,57,11,0.00504
t3356,Female,Residual Nonsmoker,57,12,0.0057
t3356,Female,Residual Nonsmoker,57,13,0.00668
t3356,Female,Residual Nonsmoker,57,14,0.00786
t3356,Female,Residual Nonsmoker,57,15,0.00919
t3356,Female,Residual Nonsmoker,57,16,0.01066
t3356,Female,Residual Nonsmoker,57,17,0.01221
t3356,Female,Residual Nonsmoker,57,18,0.01391
t3356,Female,Residual Nonsmoker,57,19,0.01598
t3356,Female,Residual Nonsmoker,57,20,0.01844
t3356,Female,Residual Nonsmoker,57,21,0.02085
t3356,Female,Residual Nonsmoker,57,22,0.02368
t3356,Female,Residual Nonsmoker,57,23,0.02707
t3356,Female,Residual Nonsmoker,57,24,0.03108
t3356,Female,Residual Nonsmoker,57,25,0.03533
t3356,Female,Residual Nonsmoker,58,1,4.3e-4
t3356,Female,Residual Nonsmoker,58,2,0.00112
t3356,Female,Residual Nonsmoker,58,3,0.00155
t3356,Female,Residual Nonsmoker,58,4,0.00238
t3356,Female,Residual Nonsmoker,58,5,0.00316
t3356,Female,Residual Nonsmoker,58,6,0.00357
t3356,Female,Residual Nonsmoker,58,7,0.00391
t3356,Female,Residual Nonsmoker,58,8,0.00421
t3356,Female,Residual Nonsmoker,58,9,0.00453
t3356,Female,Residual Nonsmoker,58,10,0.00489
t3356,Female,Residual Nonsmoker,58,11,0.00541
t3356,Female,Residual Nonsmoker,58,12,0.00625
t3356,Female,Residual Nonsmoker,58,13,0.00745
