table,gender_blend,tobacco,issue_age,duration,q_sel
t3328,80% Male,Nonsmoker,67,17,0.06056
t3328,80% Male,Nonsmoker,67,18,0.07154
t3328,80% Male,Nonsmoker,67,19,0.08345
t3328,80% Male,Nonsmoker,67,20,0.09527
t3328,80% Male,Nonsmoker,67,21,0.10875
t3328,80% Male,Nonsmoker,67,22,0.12374
t3328,80% Male,Nonsmoker,67,23,0.13991
t3328,80% Male,Nonsmoker,67,24,0.15694
t3328,80% Male,Nonsmoker,67,25,0.17437
t3328,80% Male,Nonsmoker,68,1,0.00237
t3328,80% Male,Nonsmoker,68,2,0.00416
t3328,80% Male,Nonsmoker,68,3,0.00568
t3328,80% Male,Nonsmoker,68,4,0.00713
t3328,80% Male,Nonsmoker,68,5,0.00869
t3328,80% Male,Nonsmoker,68,6,0.01018
t3328,80% Male,Nonsmoker,68,7,0.012
t3328,80% Male,Nonsmoker,68,8,0.0145
t3328,80% Male,Nonsmoker,68,9,0.01793
t3328,80% Male,Nonsmoker,68,10,0.02166
t3328,80% Male,Nonsmoker,68,11,0.02537
t3328,80% Male,Nonsmoker,68,12,0.02949
t3328,80% Male,Nonsmoker,68,13,0.03422
t3328,80% Male,Nonsmoker,68,14,0.04013
t3328,80% Male,Nonsmoker,68,15,0.04697
t3328,80% Male,Nonsmoker,68,16,0.05715
t3328,80% Male,Nonsmoker,68,17,0.06959
t3328,80% Male,Nonsmoker,68,18,0.08204
t3328,80% Male,Nonsmoker,68,19,0.09527
t3328,80% Male,Nonsmoker,68,20,0.10875
t3328,80% Male,Nonsmoker,68,21,0.12374
t3328,80% Male,Nonsmoker,68,22,0.13991
t3328,80% Male,Nonsmoker,68,23,0.15694
t3328,80% Male,Nonsmoker,68,24,0.17437
t3328,80% Male,Nonsmoker,68,25,0.19198
t3328,80% Male,Nonsmoker,69,1,0.00257
t3328,80% Male,Nonsmoker,69,2,0.00442
t3328,80% Male,Nonsmoker,69,3,0.00624
t3328,80% Male,Nonsmoker,69,4,0.00794
t3328,80% Male,Nonsmoker,69,5,0.00964
t3328,80% Male,Nonsmoker,69,6,0.01126
t3328,80% Male,Nonsmoker,69,7,0.01336
t3328,80% Male,Nonsmoker,69,8,0.01654
t3328,80% Male,Nonsmoker,69,9,0.02041
t3328,80% Male,Nonsmoker,69,10,0.02468
t3328,80% Male,Nonsmoker,69,11,0.02932
t3328,80% Male,Nonsmoker,69,12,0.03403
t3328,80% Male,Nonsmoker,69,13,0.0399
t3328,80% Male,Nonsmoker,69,14,0.04684
t3328,80% Male,Nonsmoker,69,15,0.05576
t3328,80% Male,Nonsmoker,69,16,0.06694
t3328,80% Male,Nonsmoker,69,17,0.0808
t3328,80% Male,Nonsmoker,69,18,0.0945
t3328,80% Male,Nonsmoker,69,19,0.10875
t3328,80% Male,Nonsmoker,69,20,0.12374
t3328,80% Male,Nonsmoker,69,21,0.13991
t3328,80% Male,Nonsmoker,69,22,0.15694
t3328,80% Male,Nonsmoker,69,23,0.17437
t3328,80% Male,Nonsmoker,69,24,0.19198
t3328,80% Male,Nonsmoker,69,25,0.20926
t3328,80% Male,Nonsmoker,70,1,0.00278
t3328,80% Male,Nonsmoker,70,2,0.00465
t3328,80% Male,Nonsmoker,70,3,0.00677
t3328,80% Male,Nonsmoker,70,4,0.00874
t3328,80% Male,Nonsmoker,70,5,0.01052
t3328,80% Male,Nonsmoker,70,6,0.01235
t3328,80% Male,Nonsmoker,70,7,0.01499
t3328,80% Male,Nonsmoker,70,8,0.01878
t3328,80% Male,Nonsmoker,70,9,0.02291
t3328,80% Male,Nonsmoker,70,10,0.02787
t3328,80% Male,Nonsmoker,70,11,0.03378
t3328,80% Male,Nonsmoker,70,12,0.03968
t3328,80% Male,Nonsmoker,70,13,0.04661
t3328,80% Male,Nonsmoker,70,14,0.05528
t3328,80% Male,Nonsmoker,70,15,0.06514
t3328,80% Male,Nonsmoker,70,16,0.07788
t3328,80% Male,Nonsmoker,70,17,0.09337
t3328,80% Male,Nonsmoker,70,18,0.10875
t3328,80% Male,Nonsmoker,70,19,0.12374
t3328,80% Male,Nonsmoker,70,20,0.13991
t3328,80% Male,Nonsmoker,70,21,0.15694
t3328,80% Male,Nonsmoker,70,22,0.17437
t3328,80% Male,Nonsmoker,70,23,0.19198
t3328,80% Male,Nonsmoker,70,24,0.20926
t3328,80% Male,Nonsmoker,70,25,0.22554
t3328,80% Male,Nonsmoker,71,1,0.00299
t3328,80% Male,Nonsmoker,71,2,0.00488
t3328,80% Male,Nonsmoker,71,3,0.00733
t3328,80% Male,Nonsmoker,71,4,0.00961
t3328,80% Male,Nonsmoker,71,5,0.01145
t3328,80% Male,Nonsmoker,71,6,0.01379
t3328,80% Male,Nonsmoker,71,7,0.01694
t3328,80% Male,Nonsmoker,71,8,0.02098
t3328,80% Male,Nonsmoker,71,9,0.02582
t3328,80% Male,Nonsmoker,71,10,0.0319
t3328,80% Male,Nonsmoker,71,11,0.0392
t3328,80% Male,Nonsmoker,71,12,0.04629
t3328,80% Male,Nonsmoker,71,13,0.05462
t3328,80% Male,Nonsmoker,71,14,0.06437
t3328,80% Male,Nonsmoker,71,15,0.07448
t3328,80% Male,Nonsmoker,71,16,0.0894
t3328,80% Male,Nonsmoker,71,17,0.10675
t3328,80% Male,Nonsmoker,71,18,0.12374
t3328,80% Male,Nonsmoker,71,19,0.13991
t3328,80% Male,Nonsmoker,71,20,0.15694
t3328,80% Male,Nonsmoker,71,21,0.17437
t3328,80% Male,Nonsmoker,71,22,0.19198
t3328,80% Male,Nonsmoker,71,23,0.20926
t3328,80% Male,Nonsmoker,71,24,0.22554
t3328,80% Male,Nonsmoker,71,25,0.24291
t3328,80% Male,Nonsmoker,72,1,0.00324
t3328,80% Male,Nonsmoker,72,2,0.00518
t3328,80% Male,Nonsmoker,72,3,0.00797
t3328,80% Male,Nonsmoker,72,4,0.01061
t3328,80% Male,Nonsmoker,72,5,0.0128
t3328,80% Male,Nonsmoker,72,6,0.01559
t3328,80% Male,Nonsmoker,72,7,0.01908
t3328,80% Male,Nonsmoker,72,8,0.02354
t3328,80% Male,Nonsmoker,72,9,0.02959
t3328,80% Male,Nonsmoker,72,10,0.03696
t3328,80% Male,Nonsmoker,72,11,0.04582
t3328,80% Male,Nonsmoker,72,12,0.05415
t3328,80% Male,Nonsmoker,72,13,0.06364
t3328,80% Male,Nonsmoker,72,14,0.0739
t3328,80% Male,Nonsmoker,72,15,0.08719
t3328,80% Male,Nonsmoker,72,16,0.1044
t3328,80% Male,Nonsmoker,72,17,0.12266
t3328,80% Male,Nonsmoker,72,18,0.13991
t3328,80% Male,Nonsmoker,72,19,0.15694
t3328,80% Male,Nonsmoker,72,20,0.17437
t3328,80% Male,Nonsmoker,72,21,0.19198
t3328,80% Male,Nonsmoker,72,22,0.20926
t3328,80% Male,Nonsmoker,72,23,0.22554
t3328,80% Male,Nonsmoker,72,24,0.24291
t3328,80% Male,Nonsmoker,72,25,0.26314
t3328,80% Male,Nonsmoker,73,1,0.00356
t3328,80% Male,Nonsmoker,73,2,0.00562
t3328,80% Male,Nonsmoker,73,3,0.00881
t3328,80% Male,Nonsmoker,73,4,0.01188
t3328,80% Male,Nonsmoker,73,5,0.0145
t3328,80% Male,Nonsmoker,73,6,0.01765
t3328,80% Male,Nonsmoker,73,7,0.02169
t3328,80% Male,Nonsmoker,73,8,0.02686
t3328,80% Male,Nonsmoker,73,9,0.03421
t3328,80% Male,Nonsmoker,73,10,0.04295
t3328,80% Male,Nonsmoker,73,11,0.05375
t3328,80% Male,Nonsmoker,73,12,0.06315
t3328,80% Male,Nonsmoker,73,13,0.07328
t3328,80% Male,Nonsmoker,73,14,0.08565
t3328,80% Male,Nonsmoker,73,15,0.10244
t3328,80% Male,Nonsmoker,73,16,0.12182
t3328,80% Male,Nonsmoker,73,17,0.13991
t3328,80% Male,Nonsmoker,73,18,0.15694
t3328,80% Male,Nonsmoker,73,19,0.17437
t3328,80% Male,Nonsmoker,73,20,0.19198
t3328,80% Male,Nonsmoker,73,21,0.20926
t3328,80% Male,Nonsmoker,73,22,0.22554
t3328,80% Male,Nonsmoker,73,23,0.24291
t3328,80% Male,Nonsmoker,73,24,0.26314
t3328,80% Male,Nonsmoker,73,25,0.28494
t3328,80% Male,Nonsmoker,74,1,0.00396
t3328,80% Male,Nonsmoker,74,2,0.00619
t3328,80% Male,Nonsmoker,74,3,0.00985
t3328,80% Male,Nonsmoker,74,4,0.01341
t3328,80% Male,Nonsmoker,74,5,0.01639
t3328,80% Male,Nonsmoker,74,6,0.0201
t3328,80% Male,Nonsmoker,74,7,0.02489
t3328,80% Male,Nonsmoker,74,8,0.03099
t3328,80% Male,Nonsmoker,74,9,0.03971
t3328,80% Male,Nonsmoker,74,10,0.04993
t3328,80% Male,Nonsmoker,74,11,0.06263
t3328,80% Male,Nonsmoker,74,12,0.07256
t3328,80% Male,Nonsmoker,74,13,0.08443
t3328,80% Male,Nonsmoker,74,14,0.10027
t3328,80% Male,Nonsmoker,74,15,0.11892
t3328,80% Male,Nonsmoker,74,16,0.13917
t3328,80% Male,Nonsmoker,74,17,0.15694
t3328,80% Male,Nonsmoker,74,18,0.17437
t3328,80% Male,Nonsmoker,74,19,0.19198
t3328,80% Male,Nonsmoker,74,20,0.20926
t3328,80% Male,Nonsmoker,74,21,0.22554
t3328,80% Male,Nonsmoker,74,22,0.24291
t3328,80% Male,Nonsmoker,74,23,0.26314
t3328,80% Male,Nonsmoker,74,24,0.28494
t3328,80% Male,Nonsmoker,74,25,0.30836
t3328,80% Male,Nonsmoker,75,1,0.00436
t3328,80% Male,Nonsmoker,75,2,0.0068
t3328,80% Male,Nonsmoker,75,3,0.01099
t3328,80% Male,Nonsmoker,75,4,0.01515
t3328,80% Male,Nonsmoker,75,5,0.01863
t3328,80% Male,Nonsmoker,75,6,0.02301
t3328,80% Male,Nonsmoker,75,7,0.02863
t3328,80% Male,Nonsmoker,75,8,0.03591
t3328,80% Male,Nonsmoker,75,9,0.04616
t3328,80% Male,Nonsmoker,75,10,0.05771
t3328,80% Male,Nonsmoker,75,11,0.07191
t3328,80% Male,Nonsmoker,75,12,0.08348
t3328,80% Male,Nonsmoker,75,13,0.09881
t3328,80% Male,Nonsmoker,75,14,0.11755
t3328,80% Male,Nonsmoker,75,15,0.13799
t3328,80% Male,Nonsmoker,75,16,0.15694
t3328,80% Male,Nonsmoker,75,17,0.17437
t3328,80% Male,Nonsmoker,75,18,0.19198
t3328,80% Male,Nonsmoker,75,19,0.20926
t3328,80% Male,Nonsmoker,75,20,0.22554
t3328,80% Male,Nonsmoker,75,21,0.24291
t3328,80% Male,Nonsmoker,75,22,0.26314
t3328,80% Male,Nonsmoker,75,23,0.28494
t3328,80% Male,Nonsmoker,75,24,0.30836
t3328,80% Male,Nonsmoker,75,25,0.33296
t3328,80% Male,Nonsmoker,76,1,0.00468
t3328,80% Male,Nonsmoker,76,2,0.00726
t3328,80% Male,Nonsmoker,76,3,0.01192
t3328,80% Male,Nonsmoker,76,4,0.01672
t3328,80% Male,Nonsmoker,76,5,0.02086
t3328,80% Male,Nonsmoker,76,6,0.02587
t3328,80% Male,Nonsmoker,76,7,0.03244
t3328,80% Male,Nonsmoker,76,8,0.04169
t3328,80% Male,Nonsmoker,76,9,0.05339
t3328,80% Male,Nonsmoker,76,10,0.0661
t3328,80% Male,Nonsmoker,76,11,0.08251
t3328,80% Male,Nonsmoker,76,12,0.09749
t3328,80% Male,Nonsmoker,76,13,0.11649
t3328,80% Male,Nonsmoker,76,14,0.13741
t3328,80% Male,Nonsmoker,76,15,0.15694
t3328,80% Male,Nonsmoker,76,16,0.17437
t3328,80% Male,Nonsmoker,76,17,0.19198
t3328,80% Male,Nonsmoker,76,18,0.20926
t3328,80% Male,Nonsmoker,76,19,0.22554
t3328,80% Male,Nonsmoker,76,20,0.24291
t3328,80% Male,Nonsmoker,76,21,0.26314
t3328,80% Male,Nonsmoker,76,22,0.28494
t3328,80% Male,Nonsmoker,76,23,0.30836
t3328,80% Male,Nonsmoker,76,24,0.33296
t3328,80% Male,Nonsmoker,76,25,0.35715
t3328,80% Male,Nonsmoker,77,1,0.00495
t3328,80% Male,Nonsmoker,77,2,0.00768
t3328,80% Male,Nonsmoker,77,3,0.01275
t3328,80% Male,Nonsmoker,77,4,0.01815
t3328,80% Male,Nonsmoker,77,5,0.02287
t3328,80% Male,Nonsmoker,77,6,0.02881
t3328,80% Male,Nonsmoker,77,7,0.03635
t3328,80% Male,Nonsmoker,77,8,0.04824
t3328,80% Male,Nonsmoker,77,9,0.06129
t3328,80% Male,Nonsmoker,77,10,0.0754
t3328,80% Male,Nonsmoker,77,11,0.09564
t3328,80% Male,Nonsmoker,77,12,0.11463
t3328,80% Male,Nonsmoker,77,13,0.13622
t3328,80% Male,Nonsmoker,77,14,0.15694
t3328,80% Male,Nonsmoker,77,15,0.17437
t3328,80% Male,Nonsmoker,77,16,0.19198
t3328,80% Male,Nonsmoker,77,17,0.20926
t3328,80% Male,Nonsmoker,77,18,0.22554
t3328,80% Male,Nonsmoker,77,19,0.24291
t3328,80% Male,Nonsmoker,77,20,0.26314
t3328,80% Male,Nonsmoker,77,21,0.28494
t3328,80% Male,Nonsmoker,77,22,0.30836
t3328,80% Male,Nonsmoker,77,23,0.33296
t3328,80% Male,Nonsmoker,77,24,0.35715
t3328,80% Male,Nonsmoker,77,25,0.3799
t3328,80% Male,Nonsmoker,78,1,0.00523
t3328,80% Male,Nonsmoker,78,2,0.00813
t3328,80% Male,Nonsmoker,78,3,0.01372
t3328,80% Male,Nonsmoker,78,4,0.01969
t3328,80% Male,Nonsmoker,78,5,0.02501
t3328,80% Male,Nonsmoker,78,6,0.03199
t3328,80% Male,Nonsmoker,78,7,0.0408
t3328,80% Male,Nonsmoker,78,8,0.05464
t3328,80% Male,Nonsmoker,78,9,0.06915
t3328,80% Male,Nonsmoker,78,10,0.08619
t3328,80% Male,Nonsmoker,78,11,0.11097
t3328,80% Male,Nonsmoker,78,12,0.13339
t3328,80% Male,Nonsmoker,78,13,0.15611
t3328,80% Male,Nonsmoker,78,14,0.17437
t3328,80% Male,Nonsmoker,78,15,0.19198
t3328,80% Male,Nonsmoker,78,16,0.20926
t3328,80% Male,Nonsmoker,78,17,0.22554
t3328,80% Male,Nonsmoker,78,18,0.24291
t3328,80% Male,Nonsmoker,78,19,0.26314
t3328,80% Male,Nonsmoker,78,20,0.28494
t3328,80% Male,Nonsmoker,78,21,0.30836
t3328,80% Male,Nonsmoker,78,22,0.33296
t3328,80% Male,Nonsmoker,78,23,0.35715
t3328,80% Male,Nonsmoker,78,24,0.3799
t3328,80% Male,Nonsmoker,78,25,0.4024
t3328,80% Male,Nonsmoker,79,1,0.00545
t3328,80% Male,Nonsmoker,79,2,0.00863
t3328,80% Male,Nonsmoker,79,3,0.01476
t3328,80% Male,Nonsmoker,79,4,0.02134
t3328,80% Male,Nonsmoker,79,5,0.02733
t3328,80% Male,Nonsmoker,79,6,0.03501
t3328,80% Male,Nonsmoker,79,7,0.04559
t3328,80% Male,Nonsmoker,79,8,0.06056
t3328,80% Male,Nonsmoker,79,9,0.07724
t3328,80% Male,Nonsmoker,79,10,0.09869
t3328,80% Male,Nonsmoker,79,11,0.12837
t3328,80% Male,Nonsmoker,79,12,0.15422
t3328,80% Male,Nonsmoker,79,13,0.17437
t3328,80% Male,Nonsmoker,79,14,0.19198
t3328,80% Male,Nonsmoker,79,15,0.20926
t3328,80% Male,Nonsmoker,79,16,0.22554
t3328,80% Male,Nonsmoker,79,17,0.24291
t3328,80% Male,Nonsmoker,79,18,0.26314
t3328,80% Male,Nonsmoker,79,19,0.28494
t3328,80% Male,Nonsmoker,79,20,0.30836
t3328,80% Male,Nonsmoker,79,21,0.33296
t3328,80% Male,Nonsmoker,79,22,0.35715
t3328,80% Male,Nonsmoker,79,23,0.3799
t3328,80% Male,Nonsmoker,79,24,0.4024
t3328,80% Male,Nonsmoker,79,25,0.42424
t3328,80% Male,Nonsmoker,80,1,0.00578
t3328,80% Male,Nonsmoker,80,2,0.00935
t3328,80% Male,Nonsmoker,80,3,0.0163
t3328,80% Male,Nonsmoker,80,4,0.02369
t3328,80% Male,Nonsmoker,80,5,0.03038
t3328,80% Male,Nonsmoker,80,6,0.03912
t3328,80% Male,Nonsmoker,80,7,0.05177
t3328,80% Male,Nonsmoker,80,8,0.06807
t3328,80% Male,Nonsmoker,80,9,0.08853
t3328,80% Male,Nonsmoker,80,10,0.11469
t3328,80% Male,Nonsmoker,80,11,0.14783
t3328,80% Male,Nonsmoker,80,12,0.17437
t3328,80% Male,Nonsmoker,80,13,0.19198
t3328,80% Male,Nonsmoker,80,14,0.20926
t3328,80% Male,Nonsmoker,80,15,0.22554
t3328,80% Male,Nonsmoker,80,16,0.24291
t3328,80% Male,Nonsmoker,80,17,0.26314
t3328,80% Male,Nonsmoker,80,18,0.28494
t3328,80% Male,Nonsmoker,80,19,0.30836
t3328,80% Male,Nonsmoker,80,20,0.33296
t3328,80% Male,Nonsmoker,80,21,0.35715
t3328,80% Male,Nonsmoker,80,22,0.3799
t3328,80% Male,Nonsmoker,80,23,0.4024
t3328,80% Male,Nonsmoker,80,24,0.42424
t3328,80% Male,Nonsmoker,80,25,0.44504
t3328,80% Male,Nonsmoker,81,1,0.00631
t3328,80% Male,Nonsmoker,81,2,0.01042
t3328,80% Male,Nonsmoker,81,3,0.01852
t3328,80% Male,Nonsmoker,81,4,0.02696
t3328,80% Male,Nonsmoker,81,5,0.03483
t3328,80% Male,Nonsmoker,81,6,0.0449
t3328,80% Male,Nonsmoker,81,7,0.06017
t3328,80% Male,Nonsmoker,81,8,0.07979
t3328,80% Male,Nonsmoker,81,9,0.10483
t3328,80% Male,Nonsmoker,81,10,0.13755
t3328,80% Male,Nonsmoker,81,11,0.17017
t3328,80% Male,Nonsmoker,81,12,0.19198
t3328,80% Male,Nonsmoker,81,13,0.20926
t3328,80% Male,Nonsmoker,81,14,0.22554
t3328,80% Male,Nonsmoker,81,15,0.24291
t3328,80% Male,Nonsmoker,81,16,0.26314
t3328,80% Male,Nonsmoker,81,17,0.28494
t3328,80% Male,Nonsmoker,81,18,0.30836
t3328,80% Male,Nonsmoker,81,19,0.33296
t3328,80% Male,Nonsmoker,81,20,0.35715
t3328,80% Male,Nonsmoker,81,21,0.3799
t3328,80% Male,Nonsmoker,81,22,0.4024
t3328,80% Male,Nonsmoker,81,23,0.42424
t3328,80% Male,Nonsmoker,81,24,0.44504
t3328,80% Male,Nonsmoker,81,25,0.46441
t3328,80% Male,Nonsmoker,82,1,0.00711
t3328,80% Male,Nonsmoker,82,2,0.01191
t3328,80% Male,Nonsmoker,82,3,0.02158
t3328,80% Male,Nonsmoker,82,4,0.03154
t3328,80% Male,Nonsmoker,82,5,0.04113
t3328,80% Male,Nonsmoker,82,6,0.05302
t3328,80% Male,Nonsmoker,82,7,0.07187
t3328,80% Male,Nonsmoker,82,8,0.09727
t3328,80% Male,Nonsmoker,82,9,0.12906
t3328,80% Male,Nonsmoker,82,10,0.16682
t3328,80% Male,Nonsmoker,82,11,0.19198
t3328,80% Male,Nonsmoker,82,12,0.20926
t3328,80% Male,Nonsmoker,82,13,0.22554
t3328,80% Male,Nonsmoker,82,14,0.24291
t3328,80% Male,Nonsmoker,82,15,0.26314
t3328,80% Male,Nonsmoker,82,16,0.28494
t3328,80% Male,Nonsmoker,82,17,0.30836
t3328,80% Male,Nonsmoker,82,18,0.33296
t3328,80% Male,Nonsmoker,82,19,0.35715
t3328,80% Male,Nonsmoker,82,20,0.3799
t3328,80% Male,Nonsmoker,82,21,0.4024
t3328,80% Male,Nonsmoker,82,22,0.42424
t3328,80% Male,Nonsmoker,82,23,0.44504
t3328,80% Male,Nonsmoker,82,24,0.46441
t3328,80% Male,Nonsmoker,82,25,0.48527
t3328,80% Male,Nonsmoker,83,1,0.00829
t3328,80% Male,Nonsmoker,83,2,0.01412
t3328,80% Male,Nonsmoker,83,3,0.02617
t3328,80% Male,Nonsmoker,83,4,0.03866
t3328,80% Male,Nonsmoker,83,5,0.05059
t3328,80% Male,Nonsmoker,83,6,0.06595
t3328,80% Male,Nonsmoker,83,7,0.09008
t3328,80% Male,Nonsmoker,83,8,0.12425
t3328,80% Male,Nonsmoker,83,9,0.16311
t3328,80% Male,Nonsmoker,83,10,0.19198
t3328,80% Male,Nonsmoker,83,11,0.20926
t3328,80% Male,Nonsmoker,83,12,0.22554
t3328,80% Male,Nonsmoker,83,13,0.24291
t3328,80% Male,Nonsmoker,83,14,0.26314
t3328,80% Male,Nonsmoker,83,15,0.28494
t3328,80% Male,Nonsmoker,83,16,0.30836
t3328,80% Male,Nonsmoker,83,17,0.33296
t3328,80% Male,Nonsmoker,83,18,0.35715
t3328,80% Male,Nonsmoker,83,19,0.3799
t3328,80% Male,Nonsmoker,83,20,0.4024
t3328,80% Male,Nonsmoker,83,21,0.42424
t3328,80% Male,Nonsmoker,83,22,0.44504
t3328,80% Male,Nonsmoker,83,23,0.46441
t3328,80% Male,Nonsmoker,83,24,0.48527
t3328,80% Male,Nonsmoker,83,25,0.51136
t3328,80% Male,Nonsmoker,84,1,0.00975
t3328,80% Male,Nonsmoker,84,2,0.01697
t3328,80% Male,Nonsmoker,84,3,0.03223
t3328,80% Male,Nonsmoker,84,4,0.04795
t3328,80% Male,Nonsmoker,84,5,0.06329
t3328,80% Male,Nonsmoker,84,6,0.08408
t3328,80% Male,Nonsmoker,84,7,0.11576
t3328,80% Male,Nonsmoker,84,8,0.15463
t3328,80% Male,Nonsmoker,84,9,0.19198
t3328,80% Male,Nonsmoker,84,10,0.20926
t3328,80% Male,Nonsmoker,84,11,0.22554
t3328,80% Male,Nonsmoker,84,12,0.24291
t3328,80% Male,Nonsmoker,84,13,0.26314
t3328,80% Male,Nonsmoker,84,14,0.28494
t3328,80% Male,Nonsmoker,84,15,0.30836
t3328,80% Male,Nonsmoker,84,16,0.33296
t3328,80% Male,Nonsmoker,84,17,0.35715
t3328,80% Male,Nonsmoker,84,18,0.3799
t3328,80% Male,Nonsmoker,84,19,0.4024
t3328,80% Male,Nonsmoker,84,20,0.42424
t3328,80% Male,Nonsmoker,84,21,0.44504
t3328,80% Male,Nonsmoker,84,22,0.46441
t3328,80% Male,Nonsmoker,84,23,0.48527
t3328,80% Male,Nonsmoker,84,24,0.51136
t3328,80% Male,Nonsmoker,84,25,0.53882
t3328,80% Male,Nonsmoker,85,1,0.01152
t3328,80% Male,Nonsmoker,85,2,0.02061
t3328,80% Male,Nonsmoker,85,3,0.03996
t3328,80% Male,Nonsmoker,85,4,0.05981
t3328,80% Male,Nonsmoker,85,5,0.08037
t3328,80% Male,Nonsmoker,85,6,0.10912
t3328,80% Male,Nonsmoker,85,7,0.14634
t3328,80% Male,Nonsmoker,85,8,0.18384
t3328,80% Male,Nonsmoker,85,9,0.20926
t3328,80% Male,Nonsmoker,85,10,0.22554
t3328,80% Male,Nonsmoker,85,11,0.24291
t3328,80% Male,Nonsmoker,85,12,0.26314
t3328,80% Male,Nonsmoker,85,13,0.28494
t3328,80% Male,Nonsmoker,85,14,0.30836
t3328,80% Male,Nonsmoker,85,15,0.33296
t3328,80% Male,Nonsmoker,85,16,0.35715
t3328,80% Male,Nonsmoker,85,17,0.3799
t3328,80% Male,Nonsmoker,85,18,0.4024
t3328,80% Male,Nonsmoker,85,19,0.42424
t3328,80% Male,Nonsmoker,85,20,0.44504
t3328,80% Male,Nonsmoker,85,21,0.46441
t3328,80% Male,Nonsmoker,85,22,0.48527
t3328,80% Male,Nonsmoker,85,23,0.51136
t3328,80% Male,Nonsmoker,85,24,0.53882
t3328,80% Male,Nonsmoker,85,25,0.56771
t3328,80% Male,Nonsmoker,86,1,0.01365
t3328,80% Male,Nonsmoker,86,2,0.02526
t3328,80% Male,Nonsmoker,86,3,0.04985
t3328,80% Male,Nonsmoker,86,4,0.07568
t3328,80% Male,Nonsmoker,86,5,0.10394
t3328,80% Male,Nonsmoker,86,6,0.14108
t3328,80% Male,Nonsmoker,86,7,0.18105
t3328,80% Male,Nonsmoker,86,8,0.20926
t3328,80% Male,Nonsmoker,86,9,0.22554
t3328,80% Male,Nonsmoker,86,10,0.24291
t3328,80% Male,Nonsmoker,86,11,0.26314
t3328,80% Male,Nonsmoker,86,12,0.28494
t3328,80% Male,Nonsmoker,86,13,0.30836
t3328,80% Male,Nonsmoker,86,14,0.33296
t3328,80% Male,Nonsmoker,86,15,0.35715
t3328,80% Male,Nonsmoker,86,16,0.3799
t3328,80% Male,Nonsmoker,86,17,0.4024
t3328,80% Male,Nonsmoker,86,18,0.42424
t3328,80% Male,Nonsmoker,86,19,0.44504
t3328,80% Male,Nonsmoker,86,20,0.46441
t3328,80% Male,Nonsmoker,86,21,0.48527
t3328,80% Male,Nonsmoker,86,22,0.51136
t3328,80% Male,Nonsmoker,86,23,0.53882
t3328,80% Male,Nonsmoker,86,24,0.56771
t3328,80% Male,Nonsmoker,86,25,0.59812
t3328,80% Male,Nonsmoker,87,1,0.01596
t3328,80% Male,Nonsmoker,87,2,0.03068
t3328,80% Male,Nonsmoker,87,3,0.0616
t3328,80% Male,Nonsmoker,87,4,0.09552
t3328,80% Male,Nonsmoker,87,5,0.13382
t3328,80% Male,Nonsmoker,87,6,0.17872
t3328,80% Male,Nonsmoker,87,7,0.20926
t3328,80% Male,Nonsmoker,87,8,0.22554
t3328,80% Male,Nonsmoker,87,9,0.24291
t3328,80% Male,Nonsmoker,87,10,0.26314
t3328,80% Male,Nonsmoker,87,11,0.28494
t3328,80% Male,Nonsmoker,87,12,0.30836
t3328,80% Male,Nonsmoker,87,13,0.33296
t3328,80% Male,Nonsmoker,87,14,0.35715
t3328,80% Male,Nonsmoker,87,15,0.3799
t3328,80% Male,Nonsmoker,87,16,0.4024
t3328,80% Male,Nonsmoker,87,17,0.42424
t3328,80% Male,Nonsmoker,87,18,0.44504
t3328,80% Male,Nonsmoker,87,19,0.46441
t3328,80% Male,Nonsmoker,87,20,0.48527
t3328,80% Male,Nonsmoker,87,21,0.51136
t3328,80% Male,Nonsmoker,87,22,0.53882
t3328,80% Male,Nonsmoker,87,23,0.56771
t3328,80% Male,Nonsmoker,87,24,0.59812
t3328,80% Male,Nonsmoker,87,25,0.6301
t3328,80% Male,Nonsmoker,88,1,0.01835
t3328,80% Male,Nonsmoker,88,2,0.03647
t3328,80% Male,Nonsmoker,88,3,0.07487
t3328,80% Male,Nonsmoker,88,4,0.11908
t3328,80% Male,Nonsmoker,88,5,0.16775
t3328,80% Male,Nonsmoker,88,6,0.20926
t3328,80% Male,Nonsmoker,88,7,0.22554
t3328,80% Male,Nonsmoker,88,8,0.24291
t3328,80% Male,Nonsmoker,88,9,0.26314
t3328,80% Male,Nonsmoker,88,10,0.28494
t3328,80% Male,Nonsmoker,88,11,0.30836
t3328,80% Male,Nonsmoker,88,12,0.33296
t3328,80% Male,Nonsmoker,88,13,0.35715
t3328,80% Male,Nonsmoker,88,14,0.3799
t3328,80% Male,Nonsmoker,88,15,0.4024
t3328,80% Male,Nonsmoker,88,16,0.42424
t3328,80% Male,Nonsmoker,88,17,0.44504
t3328,80% Male,Nonsmoker,88,18,0.46441
t3328,80% Male,Nonsmoker,88,19,0.48527
t3328,80% Male,Nonsmoker,88,20,0.51136
t3328,80% Male,Nonsmoker,88,21,0.53882
t3328,80% Male,Nonsmoker,88,22,0.56771
t3328,80% Male,Nonsmoker,88,23,0.59812
t3328,80% Male,Nonsmoker,88,24,0.6301
t3328,80% Male,Nonsmoker,88,25,0.66373
t3328,80% Male,Nonsmoker,89,1,0.02097
t3328,80% Male,Nonsmoker,89,2,0.04277
t3328,80% Male,Nonsmoker,89,3,0.09064
