table,gender,tobacco,relative_risk,issue_age,duration,q_sel
t3233,Female,Smoker,RR75,57,14,0.01822
t3233,Female,Smoker,RR75,57,15,0.02004
t3233,Female,Smoker,RR75,57,16,0.02196
t3233,Female,Smoker,RR75,57,17,0.02428
t3233,Female,Smoker,RR75,57,18,0.02665
t3233,Female,Smoker,RR75,57,19,0.02917
t3233,Female,Smoker,RR75,57,20,0.03208
t3233,Female,Smoker,RR75,57,21,0.03529
t3233,Female,Smoker,RR75,57,22,0.03883
t3233,Female,Smoker,RR75,57,23,0.04277
t3233,Female,Smoker,RR75,57,24,0.04793
t3233,Female,Smoker,RR75,57,25,0.05404
t3233,Female,Smoker,RR75,58,1,0.00109
t3233,Female,Smoker,RR75,58,2,0.0021
t3233,Female,Smoker,RR75,58,3,0.0035
t3233,Female,Smoker,RR75,58,4,0.00498
t3233,Female,Smoker,RR75,58,5,0.00637
t3233,Female,Smoker,RR75,58,6,0.00761
t3233,Female,Smoker,RR75,58,7,0.00895
t3233,Female,Smoker,RR75,58,8,0.01039
t3233,Female,Smoker,RR75,58,9,0.01194
t3233,Female,Smoker,RR75,58,10,0.01357
t3233,Female,Smoker,RR75,58,11,0.0151
t3233,Female,Smoker,RR75,58,12,0.01657
t3233,Female,Smoker,RR75,58,13,0.01822
t3233,Female,Smoker,RR75,58,14,0.02004
t3233,Female,Smoker,RR75,58,15,0.02196
t3233,Female,Smoker,RR75,58,16,0.02422
t3233,Female,Smoker,RR75,58,17,0.02665
t3233,Female,Smoker,RR75,58,18,0.02917
t3233,Female,Smoker,RR75,58,19,0.03207
t3233,Female,Smoker,RR75,58,20,0.03529
t3233,Female,Smoker,RR75,58,21,0.03883
t3233,Female,Smoker,RR75,58,22,0.04277
t3233,Female,Smoker,RR75,58,23,0.04793
t3233,Female,Smoker,RR75,58,24,0.05404
t3233,Female,Smoker,RR75,58,25,0.06098
t3233,Female,Smoker,RR75,59,1,0.00119
t3233,Female,Smoker,RR75,59,2,0.00234
t3233,Female,Smoker,RR75,59,3,0.00392
t3233,Female,Smoker,RR75,59,4,0.00561
t3233,Female,Smoker,RR75,59,5,0.00722
t3233,Female,Smoker,RR75,59,6,0.00859
t3233,Female,Smoker,RR75,59,7,0.01007
t3233,Female,Smoker,RR75,59,8,0.01164
t3233,Female,Smoker,RR75,59,9,0.0133
t3233,Female,Smoker,RR75,59,10,0.01503
t3233,Female,Smoker,RR75,59,11,0.01657
t3233,Female,Smoker,RR75,59,12,0.01822
t3233,Female,Smoker,RR75,59,13,0.02004
t3233,Female,Smoker,RR75,59,14,0.02196
t3233,Female,Smoker,RR75,59,15,0.02412
t3233,Female,Smoker,RR75,59,16,0.02658
t3233,Female,Smoker,RR75,59,17,0.02917
t3233,Female,Smoker,RR75,59,18,0.03207
t3233,Female,Smoker,RR75,59,19,0.03525
t3233,Female,Smoker,RR75,59,20,0.03883
t3233,Female,Smoker,RR75,59,21,0.04277
t3233,Female,Smoker,RR75,59,22,0.04793
t3233,Female,Smoker,RR75,59,23,0.05404
t3233,Female,Smoker,RR75,59,24,0.06098
t3233,Female,Smoker,RR75,59,25,0.06877
t3233,Female,Smoker,RR75,60,1,0.00131
t3233,Female,Smoker,RR75,60,2,0.00262
t3233,Female,Smoker,RR75,60,3,0.0044
t3233,Female,Smoker,RR75,60,4,0.00633
t3233,Female,Smoker,RR75,60,5,0.00818
t3233,Female,Smoker,RR75,60,6,0.00968
t3233,Female,Smoker,RR75,60,7,0.0113
t3233,Female,Smoker,RR75,60,8,0.01299
t3233,Female,Smoker,RR75,60,9,0.01476
t3233,Female,Smoker,RR75,60,10,0.01657
t3233,Female,Smoker,RR75,60,11,0.01822
t3233,Female,Smoker,RR75,60,12,0.02004
t3233,Female,Smoker,RR75,60,13,0.02195
t3233,Female,Smoker,RR75,60,14,0.02408
t3233,Female,Smoker,RR75,60,15,0.02651
t3233,Female,Smoker,RR75,60,16,0.02917
t3233,Female,Smoker,RR75,60,17,0.03207
t3233,Female,Smoker,RR75,60,18,0.03525
t3233,Female,Smoker,RR75,60,19,0.03878
t3233,Female,Smoker,RR75,60,20,0.04277
t3233,Female,Smoker,RR75,60,21,0.04793
t3233,Female,Smoker,RR75,60,22,0.05404
t3233,Female,Smoker,RR75,60,23,0.06098
t3233,Female,Smoker,RR75,60,24,0.06877
t3233,Female,Smoker,RR75,60,25,0.07675
t3233,Female,Smoker,RR75,61,1,0.00145
t3233,Female,Smoker,RR75,61,2,0.00293
t3233,Female,Smoker,RR75,61,3,0.00494
t3233,Female,Smoker,RR75,61,4,0.00715
t3233,Female,Smoker,RR75,61,5,0.00926
t3233,Female,Smoker,RR75,61,6,0.01089
t3233,Female,Smoker,RR75,61,7,0.01263
t3233,Female,Smoker,RR75,61,8,0.01444
t3233,Female,Smoker,RR75,61,9,0.0163
t3233,Female,Smoker,RR75,61,10,0.01819
t3233,Female,Smoker,RR75,61,11,0.02004
t3233,Female,Smoker,RR75,61,12,0.02184
t3233,Female,Smoker,RR75,61,13,0.02398
t3233,Female,Smoker,RR75,61,14,0.02646
t3233,Female,Smoker,RR75,61,15,0.02913
t3233,Female,Smoker,RR75,61,16,0.03205
t3233,Female,Smoker,RR75,61,17,0.03524
t3233,Female,Smoker,RR75,61,18,0.0387
t3233,Female,Smoker,RR75,61,19,0.04272
t3233,Female,Smoker,RR75,61,20,0.04793
t3233,Female,Smoker,RR75,61,21,0.05404
t3233,Female,Smoker,RR75,61,22,0.06098
t3233,Female,Smoker,RR75,61,23,0.06877
t3233,Female,Smoker,RR75,61,24,0.07675
t3233,Female,Smoker,RR75,61,25,0.08427
t3233,Female,Smoker,RR75,62,1,0.0016
t3233,Female,Smoker,RR75,62,2,0.00328
t3233,Female,Smoker,RR75,62,3,0.00557
t3233,Female,Smoker,RR75,62,4,0.00808
t3233,Female,Smoker,RR75,62,5,0.01045
t3233,Female,Smoker,RR75,62,6,0.01221
t3233,Female,Smoker,RR75,62,7,0.01407
t3233,Female,Smoker,RR75,62,8,0.01597
t3233,Female,Smoker,RR75,62,9,0.0179
t3233,Female,Smoker,RR75,62,10,0.02003
t3233,Female,Smoker,RR75,62,11,0.02171
t3233,Female,Smoker,RR75,62,12,0.02377
t3233,Female,Smoker,RR75,62,13,0.02629
t3233,Female,Smoker,RR75,62,14,0.029
t3233,Female,Smoker,RR75,62,15,0.0319
t3233,Female,Smoker,RR75,62,16,0.03504
t3233,Female,Smoker,RR75,62,17,0.03865
t3233,Female,Smoker,RR75,62,18,0.042659999999999997
t3233,Female,Smoker,RR75,62,19,0.04793
t3233,Female,Smoker,RR75,62,20,0.05404
t3233,Female,Smoker,RR75,62,21,0.06098
t3233,Female,Smoker,RR75,62,22,0.06877
t3233,Female,Smoker,RR75,62,23,0.07675
t3233,Female,Smoker,RR75,62,24,0.08427
t3233,Female,Smoker,RR75,62,25,0.0956
t3233,Female,Smoker,RR75,63,1,0.00177
t3233,Female,Smoker,RR75,63,2,0.00368
t3233,Female,Smoker,RR75,63,3,0.00627
t3233,Female,Smoker,RR75,63,4,0.00912
t3233,Female,Smoker,RR75,63,5,0.01177
t3233,Female,Smoker,RR75,63,6,0.01365
t3233,Female,Smoker,RR75,63,7,0.0156
t3233,Female,Smoker,RR75,63,8,0.01757
t3233,Female,Smoker,RR75,63,9,0.01973
t3233,Female,Smoker,RR75,63,10,0.02157
t3233,Female,Smoker,RR75,63,11,0.0236
t3233,Female,Smoker,RR75,63,12,0.02608
t3233,Female,Smoker,RR75,63,13,0.02882
t3233,Female,Smoker,RR75,63,14,0.03174
t3233,Female,Smoker,RR75,63,15,0.03479
t3233,Female,Smoker,RR75,63,16,0.03834
t3233,Female,Smoker,RR75,63,17,0.04248
t3233,Female,Smoker,RR75,63,18,0.04783
t3233,Female,Smoker,RR75,63,19,0.05404
t3233,Female,Smoker,RR75,63,20,0.06098
t3233,Female,Smoker,RR75,63,21,0.06877
t3233,Female,Smoker,RR75,63,22,0.07675
t3233,Female,Smoker,RR75,63,23,0.08427
t3233,Female,Smoker,RR75,63,24,0.0956
t3233,Female,Smoker,RR75,63,25,0.10587
t3233,Female,Smoker,RR75,64,1,0.00196
t3233,Female,Smoker,RR75,64,2,0.00412
t3233,Female,Smoker,RR75,64,3,0.00707
t3233,Female,Smoker,RR75,64,4,0.0103
t3233,Female,Smoker,RR75,64,5,0.0132
t3233,Female,Smoker,RR75,64,6,0.01518
t3233,Female,Smoker,RR75,64,7,0.01721
t3233,Female,Smoker,RR75,64,8,0.01938
t3233,Female,Smoker,RR75,64,9,0.02127
t3233,Female,Smoker,RR75,64,10,0.02341
t3233,Female,Smoker,RR75,64,11,0.02578
t3233,Female,Smoker,RR75,64,12,0.02866
t3233,Female,Smoker,RR75,64,13,0.03116
t3233,Female,Smoker,RR75,64,14,0.03413
t3233,Female,Smoker,RR75,64,15,0.03755
t3233,Female,Smoker,RR75,64,16,0.04193
t3233,Female,Smoker,RR75,64,17,0.04758
t3233,Female,Smoker,RR75,64,18,0.05404
t3233,Female,Smoker,RR75,64,19,0.06098
t3233,Female,Smoker,RR75,64,20,0.06877
t3233,Female,Smoker,RR75,64,21,0.07675
t3233,Female,Smoker,RR75,64,22,0.08427
t3233,Female,Smoker,RR75,64,23,0.0956
t3233,Female,Smoker,RR75,64,24,0.10587
t3233,Female,Smoker,RR75,64,25,0.11706
t3233,Female,Smoker,RR75,65,1,0.00216
t3233,Female,Smoker,RR75,65,2,0.00461
t3233,Female,Smoker,RR75,65,3,0.00796
t3233,Female,Smoker,RR75,65,4,0.01161
t3233,Female,Smoker,RR75,65,5,0.01472
t3233,Female,Smoker,RR75,65,6,0.01678
t3233,Female,Smoker,RR75,65,7,0.01898
t3233,Female,Smoker,RR75,65,8,0.02092
t3233,Female,Smoker,RR75,65,9,0.02305
t3233,Female,Smoker,RR75,65,10,0.02575
t3233,Female,Smoker,RR75,65,11,0.02849
t3233,Female,Smoker,RR75,65,12,0.0311
t3233,Female,Smoker,RR75,65,13,0.03341
t3233,Female,Smoker,RR75,65,14,0.03675
t3233,Female,Smoker,RR75,65,15,0.04081
t3233,Female,Smoker,RR75,65,16,0.0469
t3233,Female,Smoker,RR75,65,17,0.05364
t3233,Female,Smoker,RR75,65,18,0.06098
t3233,Female,Smoker,RR75,65,19,0.06877
t3233,Female,Smoker,RR75,65,20,0.07675
t3233,Female,Smoker,RR75,65,21,0.08427
t3233,Female,Smoker,RR75,65,22,0.0956
t3233,Female,Smoker,RR75,65,23,0.10587
t3233,Female,Smoker,RR75,65,24,0.11706
t3233,Female,Smoker,RR75,65,25,0.129
t3233,Female,Smoker,RR75,66,1,0.00239
t3233,Female,Smoker,RR75,66,2,0.00514
t3233,Female,Smoker,RR75,66,3,0.00897
t3233,Female,Smoker,RR75,66,4,0.01306
t3233,Female,Smoker,RR75,66,5,0.01632
t3233,Female,Smoker,RR75,66,6,0.0185
t3233,Female,Smoker,RR75,66,7,0.02055
t3233,Female,Smoker,RR75,66,8,0.02263
t3233,Female,Smoker,RR75,66,9,0.02538
t3233,Female,Smoker,RR75,66,10,0.0283
t3233,Female,Smoker,RR75,66,11,0.03102
t3233,Female,Smoker,RR75,66,12,0.03337
t3233,Female,Smoker,RR75,66,13,0.03588
t3233,Female,Smoker,RR75,66,14,0.03994
t3233,Female,Smoker,RR75,66,15,0.04536
t3233,Female,Smoker,RR75,66,16,0.05272
t3233,Female,Smoker,RR75,66,17,0.06098
t3233,Female,Smoker,RR75,66,18,0.06877
t3233,Female,Smoker,RR75,66,19,0.07675
t3233,Female,Smoker,RR75,66,20,0.08427
t3233,Female,Smoker,RR75,66,21,0.0956
t3233,Female,Smoker,RR75,66,22,0.10587
t3233,Female,Smoker,RR75,66,23,0.11706
t3233,Female,Smoker,RR75,66,24,0.129
t3233,Female,Smoker,RR75,66,25,0.14151
t3233,Female,Smoker,RR75,67,1,0.00264
t3233,Female,Smoker,RR75,67,2,0.00572
t3233,Female,Smoker,RR75,67,3,0.0101
t3233,Female,Smoker,RR75,67,4,0.01467
t3233,Female,Smoker,RR75,67,5,0.01797
t3233,Female,Smoker,RR75,67,6,0.02012
t3233,Female,Smoker,RR75,67,7,0.02219
t3233,Female,Smoker,RR75,67,8,0.02496
t3233,Female,Smoker,RR75,67,9,0.02793
t3233,Female,Smoker,RR75,67,10,0.03093
t3233,Female,Smoker,RR75,67,11,0.03331
t3233,Female,Smoker,RR75,67,12,0.03569
t3233,Female,Smoker,RR75,67,13,0.03983
t3233,Female,Smoker,RR75,67,14,0.04526
t3233,Female,Smoker,RR75,67,15,0.05245
t3233,Female,Smoker,RR75,67,16,0.06082
t3233,Female,Smoker,RR75,67,17,0.06877
t3233,Female,Smoker,RR75,67,18,0.07675
t3233,Female,Smoker,RR75,67,19,0.08427
t3233,Female,Smoker,RR75,67,20,0.0956
t3233,Female,Smoker,RR75,67,21,0.10587
t3233,Female,Smoker,RR75,67,22,0.11706
t3233,Female,Smoker,RR75,67,23,0.129
t3233,Female,Smoker,RR75,67,24,0.14151
t3233,Female,Smoker,RR75,67,25,0.15419
t3233,Female,Smoker,RR75,68,1,0.00291
t3233,Female,Smoker,RR75,68,2,0.00636
t3233,Female,Smoker,RR75,68,3,0.01138
t3233,Female,Smoker,RR75,68,4,0.01645
t3233,Female,Smoker,RR75,68,5,0.01968
t3233,Female,Smoker,RR75,68,6,0.0217
t3233,Female,Smoker,RR75,68,7,0.02455
t3233,Female,Smoker,RR75,68,8,0.02756
t3233,Female,Smoker,RR75,68,9,0.03057
t3233,Female,Smoker,RR75,68,10,0.03324
t3233,Female,Smoker,RR75,68,11,0.03548
t3233,Female,Smoker,RR75,68,12,0.03971
t3233,Female,Smoker,RR75,68,13,0.04515
t3233,Female,Smoker,RR75,68,14,0.05217
t3233,Female,Smoker,RR75,68,15,0.06052
t3233,Female,Smoker,RR75,68,16,0.06847
t3233,Female,Smoker,RR75,68,17,0.07675
t3233,Female,Smoker,RR75,68,18,0.08427
t3233,Female,Smoker,RR75,68,19,0.0956
t3233,Female,Smoker,RR75,68,20,0.10587
t3233,Female,Smoker,RR75,68,21,0.11706
t3233,Female,Smoker,RR75,68,22,0.129
t3233,Female,Smoker,RR75,68,23,0.14151
t3233,Female,Smoker,RR75,68,24,0.15419
t3233,Female,Smoker,RR75,68,25,0.16728
t3233,Female,Smoker,RR75,69,1,0.0032
t3233,Female,Smoker,RR75,69,2,0.00703
t3233,Female,Smoker,RR75,69,3,0.01282
t3233,Female,Smoker,RR75,69,4,0.01841
t3233,Female,Smoker,RR75,69,5,0.02117
t3233,Female,Smoker,RR75,69,6,0.02406
t3233,Female,Smoker,RR75,69,7,0.02714
t3233,Female,Smoker,RR75,69,8,0.03013
t3233,Female,Smoker,RR75,69,9,0.03269
t3233,Female,Smoker,RR75,69,10,0.03527
t3233,Female,Smoker,RR75,69,11,0.03958
t3233,Female,Smoker,RR75,69,12,0.04503
t3233,Female,Smoker,RR75,69,13,0.05188
t3233,Female,Smoker,RR75,69,14,0.06021
t3233,Female,Smoker,RR75,69,15,0.06806
t3233,Female,Smoker,RR75,69,16,0.07628
t3233,Female,Smoker,RR75,69,17,0.08427
t3233,Female,Smoker,RR75,69,18,0.0956
t3233,Female,Smoker,RR75,69,19,0.10587
t3233,Female,Smoker,RR75,69,20,0.11706
t3233,Female,Smoker,RR75,69,21,0.129
t3233,Female,Smoker,RR75,69,22,0.14151
t3233,Female,Smoker,RR75,69,23,0.15419
t3233,Female,Smoker,RR75,69,24,0.16728
t3233,Female,Smoker,RR75,69,25,0.18079
t3233,Female,Smoker,RR75,70,1,0.00352
t3233,Female,Smoker,RR75,70,2,0.00776
t3233,Female,Smoker,RR75,70,3,0.01443
t3233,Female,Smoker,RR75,70,4,0.02056
t3233,Female,Smoker,RR75,70,5,0.02352
t3233,Female,Smoker,RR75,70,6,0.02664
t3233,Female,Smoker,RR75,70,7,0.02966
t3233,Female,Smoker,RR75,70,8,0.03206
t3233,Female,Smoker,RR75,70,9,0.03505
t3233,Female,Smoker,RR75,70,10,0.03951
t3233,Female,Smoker,RR75,70,11,0.0449
t3233,Female,Smoker,RR75,70,12,0.05157
t3233,Female,Smoker,RR75,70,13,0.05989
t3233,Female,Smoker,RR75,70,14,0.06764
t3233,Female,Smoker,RR75,70,15,0.07573
t3233,Female,Smoker,RR75,70,16,0.08427
t3233,Female,Smoker,RR75,70,17,0.0956
t3233,Female,Smoker,RR75,70,18,0.10587
t3233,Female,Smoker,RR75,70,19,0.11706
t3233,Female,Smoker,RR75,70,20,0.129
t3233,Female,Smoker,RR75,70,21,0.14151
t3233,Female,Smoker,RR75,70,22,0.15419
t3233,Female,Smoker,RR75,70,23,0.16728
t3233,Female,Smoker,RR75,70,24,0.18079
t3233,Female,Smoker,RR75,70,25,0.19369
t3233,Female,Smoker,RR75,71,1,0.00386
t3233,Female,Smoker,RR75,71,2,0.00854
t3233,Female,Smoker,RR75,71,3,0.01623
t3233,Female,Smoker,RR75,71,4,0.02291
t3233,Female,Smoker,RR75,71,5,0.02608
t3233,Female,Smoker,RR75,71,6,0.02909
t3233,Female,Smoker,RR75,71,7,0.03135
t3233,Female,Smoker,RR75,71,8,0.03419
t3233,Female,Smoker,RR75,71,9,0.03869
t3233,Female,Smoker,RR75,71,10,0.04449
t3233,Female,Smoker,RR75,71,11,0.05124
t3233,Female,Smoker,RR75,71,12,0.05954
t3233,Female,Smoker,RR75,71,13,0.06719
t3233,Female,Smoker,RR75,71,14,0.07515
t3233,Female,Smoker,RR75,71,15,0.08324
t3233,Female,Smoker,RR75,71,16,0.0956
t3233,Female,Smoker,RR75,71,17,0.10587
t3233,Female,Smoker,RR75,71,18,0.11706
t3233,Female,Smoker,RR75,71,19,0.129
t3233,Female,Smoker,RR75,71,20,0.14151
t3233,Female,Smoker,RR75,71,21,0.15419
t3233,Female,Smoker,RR75,71,22,0.16728
t3233,Female,Smoker,RR75,71,23,0.18079
t3233,Female,Smoker,RR75,71,24,0.19369
t3233,Female,Smoker,RR75,71,25,0.20713
t3233,Female,Smoker,RR75,72,1,0.00424
t3233,Female,Smoker,RR75,72,2,0.00938
t3233,Female,Smoker,RR75,72,3,0.01822
t3233,Female,Smoker,RR75,72,4,0.02546
t3233,Female,Smoker,RR75,72,5,0.02847
t3233,Female,Smoker,RR75,72,6,0.03055
t3233,Female,Smoker,RR75,72,7,0.03323
t3233,Female,Smoker,RR75,72,8,0.03777
t3233,Female,Smoker,RR75,72,9,0.04353
t3233,Female,Smoker,RR75,72,10,0.05043
t3233,Female,Smoker,RR75,72,11,0.05882
t3233,Female,Smoker,RR75,72,12,0.06674
t3233,Female,Smoker,RR75,72,13,0.07458
t3233,Female,Smoker,RR75,72,14,0.0825
t3233,Female,Smoker,RR75,72,15,0.0938
t3233,Female,Smoker,RR75,72,16,0.10587
t3233,Female,Smoker,RR75,72,17,0.11706
t3233,Female,Smoker,RR75,72,18,0.129
t3233,Female,Smoker,RR75,72,19,0.14151
t3233,Female,Smoker,RR75,72,20,0.15419
t3233,Female,Smoker,RR75,72,21,0.16728
t3233,Female,Smoker,RR75,72,22,0.18079
t3233,Female,Smoker,RR75,72,23,0.19369
t3233,Female,Smoker,RR75,72,24,0.20713
t3233,Female,Smoker,RR75,72,25,0.22269
t3233,Female,Smoker,RR75,73,1,0.00465
t3233,Female,Smoker,RR75,73,2,0.01031
t3233,Female,Smoker,RR75,73,3,0.02042
t3233,Female,Smoker,RR75,73,4,0.02776
t3233,Female,Smoker,RR75,73,5,0.02965
t3233,Female,Smoker,RR75,73,6,0.03213
t3233,Female,Smoker,RR75,73,7,0.03669
t3233,Female,Smoker,RR75,73,8,0.04236
t3233,Female,Smoker,RR75,73,9,0.04918
t3233,Female,Smoker,RR75,73,10,0.05772
t3233,Female,Smoker,RR75,73,11,0.06626
t3233,Female,Smoker,RR75,73,12,0.0729
t3233,Female,Smoker,RR75,73,13,0.08173
t3233,Female,Smoker,RR75,73,14,0.09289
t3233,Female,Smoker,RR75,73,15,0.10587
t3233,Female,Smoker,RR75,73,16,0.11706
t3233,Female,Smoker,RR75,73,17,0.129
t3233,Female,Smoker,RR75,73,18,0.14151
t3233,Female,Smoker,RR75,73,19,0.15419
t3233,Female,Smoker,RR75,73,20,0.16728
t3233,Female,Smoker,RR75,73,21,0.18079
t3233,Female,Smoker,RR75,73,22,0.19369
t3233,Female,Smoker,RR75,73,23,0.20713
t3233,Female,Smoker,RR75,73,24,0.22269
t3233,Female,Smoker,RR75,73,25,0.23898
t3233,Female,Smoker,RR75,74,1,0.00511
t3233,Female,Smoker,RR75,74,2,0.01135
t3233,Female,Smoker,RR75,74,3,0.02284
t3233,Female,Smoker,RR75,74,4,0.02869
t3233,Female,Smoker,RR75,74,5,0.03096
t3233,Female,Smoker,RR75,74,6,0.03553
t3233,Female,Smoker,RR75,74,7,0.04109
t3233,Female,Smoker,RR75,74,8,0.0478
t3233,Female,Smoker,RR75,74,9,0.05625
t3233,Female,Smoker,RR75,74,10,0.06504
t3233,Female,Smoker,RR75,74,11,0.07242
t3233,Female,Smoker,RR75,74,12,0.07973
t3233,Female,Smoker,RR75,74,13,0.08977
t3233,Female,Smoker,RR75,74,14,0.1049
t3233,Female,Smoker,RR75,74,15,0.11706
t3233,Female,Smoker,RR75,74,16,0.129
t3233,Female,Smoker,RR75,74,17,0.14151
t3233,Female,Smoker,RR75,74,18,0.15419
t3233,Female,Smoker,RR75,74,19,0.16728
t3233,Female,Smoker,RR75,74,20,0.18079
t3233,Female,Smoker,RR75,74,21,0.19369
t3233,Female,Smoker,RR75,74,22,0.20713
t3233,Female,Smoker,RR75,74,23,0.22269
t3233,Female,Smoker,RR75,74,24,0.23898
t3233,Female,Smoker,RR75,74,25,0.25583
t3233,Female,Smoker,RR75,75,1,0.00563
t3233,Female,Smoker,RR75,75,2,0.01252
t3233,Female,Smoker,RR75,75,3,0.02548
t3233,Female,Smoker,RR75,75,4,0.0297
t3233,Female,Smoker,RR75,75,5,0.03427
t3233,Female,Smoker,RR75,75,6,0.03973
t3233,Female,Smoker,RR75,75,7,0.04632
t3233,Female,Smoker,RR75,75,8,0.05462
t3233,Female,Smoker,RR75,75,9,0.06092
t3233,Female,Smoker,RR75,75,10,0.07202
t3233,Female,Smoker,RR75,75,11,0.07928
t3233,Female,Smoker,RR75,75,12,0.08956
t3233,Female,Smoker,RR75,75,13,0.10469
t3233,Female,Smoker,RR75,75,14,0.11579
t3233,Female,Smoker,RR75,75,15,0.129
t3233,Female,Smoker,RR75,75,16,0.14151
t3233,Female,Smoker,RR75,75,17,0.15419
t3233,Female,Smoker,RR75,75,18,0.16728
t3233,Female,Smoker,RR75,75,19,0.18079
t3233,Female,Smoker,RR75,75,20,0.19369
t3233,Female,Smoker,RR75,75,21,0.20713
t3233,Female,Smoker,RR75,75,22,0.22269
t3233,Female,Smoker,RR75,75,23,0.23898
t3233,Female,Smoker,RR75,75,24,0.25583
t3233,Female,Smoker,RR75,75,25,0.27273
t3233,Female,Smoker,RR75,76,1,0.00623
t3233,Female,Smoker,RR75,76,2,0.01383
t3233,Female,Smoker,RR75,76,3,0.02742
t3233,Female,Smoker,RR75,76,4,0.03294
t3233,Female,Smoker,RR75,76,5,0.03819
t3233,Female,Smoker,RR75,76,6,0.04458
t3233,Female,Smoker,RR75,76,7,0.05261
t3233,Female,Smoker,RR75,76,8,0.05922
t3233,Female,Smoker,RR75,76,9,0.06763
t3233,Female,Smoker,RR75,76,10,0.0785
t3233,Female,Smoker,RR75,76,11,0.08901
t3233,Female,Smoker,RR75,76,12,0.10416
t3233,Female,Smoker,RR75,76,13,0.11496
t3233,Female,Smoker,RR75,76,14,0.12743
t3233,Female,Smoker,RR75,76,15,0.14151
t3233,Female,Smoker,RR75,76,16,0.15419
t3233,Female,Smoker,RR75,76,17,0.16728
t3233,Female,Smoker,RR75,76,18,0.18079
t3233,Female,Smoker,RR75,76,19,0.19369
t3233,Female,Smoker,RR75,76,20,0.20713
t3233,Female,Smoker,RR75,76,21,0.22269
t3233,Female,Smoker,RR75,76,22,0.23898
t3233,Female,Smoker,RR75,76,23,0.25583
t3233,Female,Smoker,RR75,76,24,0.27273
t3233,Female,Smoker,RR75,76,25,0.28919
t3233,Female,Smoker,RR75,77,1,0.0069
t3233,Female,Smoker,RR75,77,2,0.01531
t3233,Female,Smoker,RR75,77,3,0.02947
t3233,Female,Smoker,RR75,77,4,0.03659
t3233,Female,Smoker,RR75,77,5,0.04275
t3233,Female,Smoker,RR75,77,6,0.05045
t3233,Female,Smoker,RR75,77,7,0.05757
t3233,Female,Smoker,RR75,77,8,0.06577
t3233,Female,Smoker,RR75,77,9,0.07383
t3233,Female,Smoker,RR75,77,10,0.08848
t3233,Female,Smoker,RR75,77,11,0.10363
t3233,Female,Smoker,RR75,77,12,0.11375
t3233,Female,Smoker,RR75,77,13,0.12652
t3233,Female,Smoker,RR75,77,14,0.14151
t3233,Female,Smoker,RR75,77,15,0.15419
t3233,Female,Smoker,RR75,77,16,0.16728
t3233,Female,Smoker,RR75,77,17,0.18079
t3233,Female,Smoker,RR75,77,18,0.19369
t3233,Female,Smoker,RR75,77,19,0.20713
t3233,Female,Smoker,RR75,77,20,0.22269
t3233,Female,Smoker,RR75,77,21,0.23898
t3233,Female,Smoker,RR75,77,22,0.25583
t3233,Female,Smoker,RR75,77,23,0.27273
t3233,Female,Smoker,RR75,77,24,0.28919
t3233,Female,Smoker,RR75,77,25,0.3133
t3233,Female,Smoker,RR75,78,1,0.00767
t3233,Female,Smoker,RR75,78,2,0.01699
t3233,Female,Smoker,RR75,78,3,0.03165
t3233,Female,Smoker,RR75,78,4,0.0408
t3233,Female,Smoker,RR75,78,5,0.04812
t3233,Female,Smoker,RR75,78,6,0.057
t3233,Female,Smoker,RR75,78,7,0.06395
t3233,Female,Smoker,RR75,78,8,0.07192
t3233,Female,Smoker,RR75,78,9,0.08318
t3233,Female,Smoker,RR75,78,10,0.10094
t3233,Female,Smoker,RR75,78,11,0.1124
t3233,Female,Smoker,RR75,78,12,0.125
t3233,Female,Smoker,RR75,78,13,0.13924
t3233,Female,Smoker,RR75,78,14,0.15419
t3233,Female,Smoker,RR75,78,15,0.16728
t3233,Female,Smoker,RR75,78,16,0.18079
t3233,Female,Smoker,RR75,78,17,0.19369
t3233,Female,Smoker,RR75,78,18,0.20713
t3233,Female,Smoker,RR75,78,19,0.22269
t3233,Female,Smoker,RR75,78,20,0.23898
t3233,Female,Smoker,RR75,78,21,0.25583
t3233,Female,Smoker,RR75,78,22,0.27273
t3233,Female,Smoker,RR75,78,23,0.28919
t3233,Female,Smoker,RR75,78,24,0.3133
t3233,Female,Smoker,RR75,78,25,0.33747
t3233,Female,Smoker,RR75,79,1,0.00854
t3233,Female,Smoker,RR75,79,2,0.01882
t3233,Female,Smoker,RR75,79,3,0.03402
t3233,Female,Smoker,RR75,79,4,0.0456
t3233,Female,Smoker,RR75,79,5,0.0555
t3233,Female,Smoker,RR75,79,6,0.062
t3233,Female,Smoker,RR75,79,7,0.07
t3233,Female,Smoker,RR75,79,8,0.08088
t3233,Female,Smoker,RR75,79,9,0.09368
t3233,Female,Smoker,RR75,79,10,0.11072
t3233,Female,Smoker,RR75,79,11,0.12334
t3233,Female,Smoker,RR75,79,12,0.13746
t3233,Female,Smoker,RR75,79,13,0.15419
t3233,Female,Smoker,RR75,79,14,0.16728
t3233,Female,Smoker,RR75,79,15,0.18079
t3233,Female,Smoker,RR75,79,16,0.19369
t3233,Female,Smoker,RR75,79,17,0.20713
t3233,Female,Smoker,RR75,79,18,0.22269
t3233,Female,Smoker,RR75,79,19,0.23898
t3233,Female,Smoker,RR75,79,20,0.25583
t3233,Female,Smoker,RR75,79,21,0.27273
t3233,Female,Smoker,RR75,79,22,0.28919
