table,gender_blend,issue_age,duration,q_sel
t3279,50% Male,27,9,5.5e-4
t3279,50% Male,27,10,6.4e-4
t3279,50% Male,27,11,7.2e-4
t3279,50% Male,27,12,8.1e-4
t3279,50% Male,27,13,0.00093000000000000005
t3279,50% Male,27,14,0.00105
t3279,50% Male,27,15,0.00116
t3279,50% Male,27,16,0.00126
t3279,50% Male,27,17,0.00138
t3279,50% Male,27,18,0.0015
t3279,50% Male,27,19,0.00159
t3279,50% Male,27,20,0.00171
t3279,50% Male,27,21,0.00184
t3279,50% Male,27,22,0.002
t3279,50% Male,27,23,0.00218
t3279,50% Male,27,24,0.00238
t3279,50% Male,27,25,0.0026
t3279,50% Male,28,1,1.9e-4
t3279,50% Male,28,2,2.4e-4
t3279,50% Male,28,3,2.7e-4
t3279,50% Male,28,4,3.1e-4
t3279,50% Male,28,5,3.4e-4
t3279,50% Male,28,6,3.8e-4
t3279,50% Male,28,7,4.4e-4
t3279,50% Male,28,8,5.1e-4
t3279,50% Male,28,9,5.8e-4
t3279,50% Male,28,10,6.8e-4
t3279,50% Male,28,11,7.7e-4
t3279,50% Male,28,12,8.8e-4
t3279,50% Male,28,13,0.001
t3279,50% Male,28,14,0.00111
t3279,50% Male,28,15,0.00122
t3279,50% Male,28,16,0.00132
t3279,50% Male,28,17,0.00144
t3279,50% Male,28,18,0.00154
t3279,50% Male,28,19,0.00166
t3279,50% Male,28,20,0.0018
t3279,50% Male,28,21,0.00196
t3279,50% Male,28,22,0.00213
t3279,50% Male,28,23,0.00233
t3279,50% Male,28,24,0.00254
t3279,50% Male,28,25,0.00279
t3279,50% Male,29,1,1.8e-4
t3279,50% Male,29,2,2.4e-4
t3279,50% Male,29,3,2.8e-4
t3279,50% Male,29,4,3.3e-4
t3279,50% Male,29,5,3.7e-4
t3279,50% Male,29,6,4.2e-4
t3279,50% Male,29,7,4.8e-4
t3279,50% Male,29,8,5.5e-4
t3279,50% Male,29,9,6.3e-4
t3279,50% Male,29,10,7.4e-4
t3279,50% Male,29,11,8.4e-4
t3279,50% Male,29,12,9.5e-4
t3279,50% Male,29,13,0.00107
t3279,50% Male,29,14,0.00118
t3279,50% Male,29,15,0.00128
t3279,50% Male,29,16,0.00138
t3279,50% Male,29,17,0.00149
t3279,50% Male,29,18,0.00163
t3279,50% Male,29,19,0.00177
t3279,50% Male,29,20,0.00192
t3279,50% Male,29,21,0.0021
t3279,50% Male,29,22,0.00229
t3279,50% Male,29,23,0.00251
t3279,50% Male,29,24,0.00274
t3279,50% Male,29,25,0.00301
t3279,50% Male,30,1,1.9e-4
t3279,50% Male,30,2,2.4e-4
t3279,50% Male,30,3,3e-4
t3279,50% Male,30,4,3.4e-4
t3279,50% Male,30,5,3.9e-4
t3279,50% Male,30,6,4.4e-4
t3279,50% Male,30,7,5.1e-4
t3279,50% Male,30,8,5.9e-4
t3279,50% Male,30,9,6.8e-4
t3279,50% Male,30,10,8e-4
t3279,50% Male,30,11,9e-4
t3279,50% Male,30,12,0.001
t3279,50% Male,30,13,0.00111
t3279,50% Male,30,14,0.00122
t3279,50% Male,30,15,0.00132
t3279,50% Male,30,16,0.00144
t3279,50% Male,30,17,0.0016
t3279,50% Male,30,18,0.00174
t3279,50% Male,30,19,0.00189
t3279,50% Male,30,20,0.00207
t3279,50% Male,30,21,0.00227
t3279,50% Male,30,22,0.00248
t3279,50% Male,30,23,0.00272
t3279,50% Male,30,24,0.00298
t3279,50% Male,30,25,0.00327
t3279,50% Male,31,1,1.7e-4
t3279,50% Male,31,2,2.4e-4
t3279,50% Male,31,3,3.1e-4
t3279,50% Male,31,4,3.7e-4
t3279,50% Male,31,5,4.2e-4
t3279,50% Male,31,6,4.8e-4
t3279,50% Male,31,7,5.5e-4
t3279,50% Male,31,8,6.4e-4
t3279,50% Male,31,9,7.4e-4
t3279,50% Male,31,10,8.5e-4
t3279,50% Male,31,11,9.5e-4
t3279,50% Male,31,12,0.00104
t3279,50% Male,31,13,0.00116
t3279,50% Male,31,14,0.00127
t3279,50% Male,31,15,0.00138
t3279,50% Male,31,16,0.00154
t3279,50% Male,31,17,0.00171
t3279,50% Male,31,18,0.00187
t3279,50% Male,31,19,0.00204
t3279,50% Male,31,20,0.00223
t3279,50% Male,31,21,0.00247
t3279,50% Male,31,22,0.0027
t3279,50% Male,31,23,0.00296
t3279,50% Male,31,24,0.00325
t3279,50% Male,31,25,0.00357
t3279,50% Male,32,1,1.8e-4
t3279,50% Male,32,2,2.5e-4
t3279,50% Male,32,3,3.3e-4
t3279,50% Male,32,4,4e-4
t3279,50% Male,32,5,4.6e-4
t3279,50% Male,32,6,5.2e-4
t3279,50% Male,32,7,6e-4
t3279,50% Male,32,8,6.9e-4
t3279,50% Male,32,9,8.1e-4
t3279,50% Male,32,10,9.2e-4
t3279,50% Male,32,11,0.00101
t3279,50% Male,32,12,0.0011
t3279,50% Male,32,13,0.00123
t3279,50% Male,32,14,0.00134
t3279,50% Male,32,15,0.00148
t3279,50% Male,32,16,0.00166
t3279,50% Male,32,17,0.00184
t3279,50% Male,32,18,0.00202
t3279,50% Male,32,19,0.00221
t3279,50% Male,32,20,0.00242
t3279,50% Male,32,21,0.00269
t3279,50% Male,32,22,0.00296
t3279,50% Male,32,23,0.00325
t3279,50% Male,32,24,0.00356
t3279,50% Male,32,25,0.00388
t3279,50% Male,33,1,1.9e-4
t3279,50% Male,33,2,2.6e-4
t3279,50% Male,33,3,3.6e-4
t3279,50% Male,33,4,4.3e-4
t3279,50% Male,33,5,5e-4
t3279,50% Male,33,6,5.7e-4
t3279,50% Male,33,7,6.6e-4
t3279,50% Male,33,8,7.5e-4
t3279,50% Male,33,9,8.7e-4
t3279,50% Male,33,10,9.8e-4
t3279,50% Male,33,11,0.00107
t3279,50% Male,33,12,0.00116
t3279,50% Male,33,13,0.00129
t3279,50% Male,33,14,0.00144
t3279,50% Male,33,15,0.0016
t3279,50% Male,33,16,0.00178
t3279,50% Male,33,17,0.00199
t3279,50% Male,33,18,0.00217
t3279,50% Male,33,19,0.00238
t3279,50% Male,33,20,0.00263
t3279,50% Male,33,21,0.00294
t3279,50% Male,33,22,0.00324
t3279,50% Male,33,23,0.00356
t3279,50% Male,33,24,0.00388
t3279,50% Male,33,25,0.00424
t3279,50% Male,34,1,1.9e-4
t3279,50% Male,34,2,2.8e-4
t3279,50% Male,34,3,3.9e-4
t3279,50% Male,34,4,4.7e-4
t3279,50% Male,34,5,5.4e-4
t3279,50% Male,34,6,6.2e-4
t3279,50% Male,34,7,7.2e-4
t3279,50% Male,34,8,8.2e-4
t3279,50% Male,34,9,9.2e-4
t3279,50% Male,34,10,0.00103
t3279,50% Male,34,11,0.00111
t3279,50% Male,34,12,0.00122
t3279,50% Male,34,13,0.00138
t3279,50% Male,34,14,0.00155
t3279,50% Male,34,15,0.00173
t3279,50% Male,34,16,0.00193
t3279,50% Male,34,17,0.00214
t3279,50% Male,34,18,0.00235
t3279,50% Male,34,19,0.0026
t3279,50% Male,34,20,0.00288
t3279,50% Male,34,21,0.00322
t3279,50% Male,34,22,0.00355
t3279,50% Male,34,23,0.00388
t3279,50% Male,34,24,0.00424
t3279,50% Male,34,25,0.00464
t3279,50% Male,35,1,2e-4
t3279,50% Male,35,2,2.9e-4
t3279,50% Male,35,3,4.3e-4
t3279,50% Male,35,4,5.1e-4
t3279,50% Male,35,5,6e-4
t3279,50% Male,35,6,6.8e-4
t3279,50% Male,35,7,7.7e-4
t3279,50% Male,35,8,8.8e-4
t3279,50% Male,35,9,9.8e-4
t3279,50% Male,35,10,0.00107
t3279,50% Male,35,11,0.00116
t3279,50% Male,35,12,0.00133
t3279,50% Male,35,13,0.00151
t3279,50% Male,35,14,0.00169
t3279,50% Male,35,15,0.00188
t3279,50% Male,35,16,0.00209
t3279,50% Male,35,17,0.00231
t3279,50% Male,35,18,0.00254
t3279,50% Male,35,19,0.00283
t3279,50% Male,35,20,0.00315
t3279,50% Male,35,21,0.00353
t3279,50% Male,35,22,0.00388
t3279,50% Male,35,23,0.00424
t3279,50% Male,35,24,0.00464
t3279,50% Male,35,25,0.0051
t3279,50% Male,36,1,2.1e-4
t3279,50% Male,36,2,3.2e-4
t3279,50% Male,36,3,4.7e-4
t3279,50% Male,36,4,5.6e-4
t3279,50% Male,36,5,6.5e-4
t3279,50% Male,36,6,7.4e-4
t3279,50% Male,36,7,8.4e-4
t3279,50% Male,36,8,9.4e-4
t3279,50% Male,36,9,0.00103
t3279,50% Male,36,10,0.00112
t3279,50% Male,36,11,0.00128
t3279,50% Male,36,12,0.00145
t3279,50% Male,36,13,0.00165
t3279,50% Male,36,14,0.00184
t3279,50% Male,36,15,0.00203
t3279,50% Male,36,16,0.00226
t3279,50% Male,36,17,0.00251
t3279,50% Male,36,18,0.00277
t3279,50% Male,36,19,0.00309
t3279,50% Male,36,20,0.00346
t3279,50% Male,36,21,0.00387
t3279,50% Male,36,22,0.00424
t3279,50% Male,36,23,0.00464
t3279,50% Male,36,24,0.0051
t3279,50% Male,36,25,0.00563
t3279,50% Male,37,1,2.2e-4
t3279,50% Male,37,2,3.4e-4
t3279,50% Male,37,3,5.1e-4
t3279,50% Male,37,4,6.2e-4
t3279,50% Male,37,5,7.2e-4
t3279,50% Male,37,6,8.1e-4
t3279,50% Male,37,7,9e-4
t3279,50% Male,37,8,0.001
t3279,50% Male,37,9,0.00107
t3279,50% Male,37,10,0.00124
t3279,50% Male,37,11,0.00141
t3279,50% Male,37,12,0.00159
t3279,50% Male,37,13,0.0018
t3279,50% Male,37,14,0.002
t3279,50% Male,37,15,0.00221
t3279,50% Male,37,16,0.00245
t3279,50% Male,37,17,0.00272
t3279,50% Male,37,18,0.00302
t3279,50% Male,37,19,0.00339
t3279,50% Male,37,20,0.0038
t3279,50% Male,37,21,0.00424
t3279,50% Male,37,22,0.00464
t3279,50% Male,37,23,0.0051
t3279,50% Male,37,24,0.00563
t3279,50% Male,37,25,0.00624
t3279,50% Male,38,1,2.4e-4
t3279,50% Male,38,2,3.7e-4
t3279,50% Male,38,3,5.5e-4
t3279,50% Male,38,4,6.7e-4
t3279,50% Male,38,5,7.7e-4
t3279,50% Male,38,6,8.7e-4
t3279,50% Male,38,7,9.6e-4
t3279,50% Male,38,8,0.00103
t3279,50% Male,38,9,0.00119
t3279,50% Male,38,10,0.00136
t3279,50% Male,38,11,0.00155
t3279,50% Male,38,12,0.00174
t3279,50% Male,38,13,0.00196
t3279,50% Male,38,14,0.00218
t3279,50% Male,38,15,0.0024
t3279,50% Male,38,16,0.00267
t3279,50% Male,38,17,0.00298
t3279,50% Male,38,18,0.00332
t3279,50% Male,38,19,0.00373
t3279,50% Male,38,20,0.00419
t3279,50% Male,38,21,0.00464
t3279,50% Male,38,22,0.0051
t3279,50% Male,38,23,0.00563
t3279,50% Male,38,24,0.00624
t3279,50% Male,38,25,0.00691
t3279,50% Male,39,1,2.6e-4
t3279,50% Male,39,2,4.1e-4
t3279,50% Male,39,3,5.9e-4
t3279,50% Male,39,4,7.2e-4
t3279,50% Male,39,5,8.3e-4
t3279,50% Male,39,6,0.00093000000000000005
t3279,50% Male,39,7,0.00101
t3279,50% Male,39,8,0.00115
t3279,50% Male,39,9,0.00131
t3279,50% Male,39,10,0.0015
t3279,50% Male,39,11,0.00171
t3279,50% Male,39,12,0.00191
t3279,50% Male,39,13,0.00215
t3279,50% Male,39,14,0.00239
t3279,50% Male,39,15,0.00263
t3279,50% Male,39,16,0.00293
t3279,50% Male,39,17,0.00327
t3279,50% Male,39,18,0.00366
t3279,50% Male,39,19,0.00413
t3279,50% Male,39,20,0.00462
t3279,50% Male,39,21,0.0051
t3279,50% Male,39,22,0.00563
t3279,50% Male,39,23,0.00624
t3279,50% Male,39,24,0.00691
t3279,50% Male,39,25,0.00769
t3279,50% Male,40,1,2.7e-4
t3279,50% Male,40,2,4.4e-4
t3279,50% Male,40,3,6.3e-4
t3279,50% Male,40,4,7.6e-4
t3279,50% Male,40,5,8.9e-4
t3279,50% Male,40,6,9.8e-4
t3279,50% Male,40,7,0.00111
t3279,50% Male,40,8,0.00126
t3279,50% Male,40,9,0.00144
t3279,50% Male,40,10,0.00166
t3279,50% Male,40,11,0.00188
t3279,50% Male,40,12,0.0021
t3279,50% Male,40,13,0.00236
t3279,50% Male,40,14,0.00262
t3279,50% Male,40,15,0.00289
t3279,50% Male,40,16,0.00322
t3279,50% Male,40,17,0.00361
t3279,50% Male,40,18,0.00405
t3279,50% Male,40,19,0.00458
t3279,50% Male,40,20,0.00508
t3279,50% Male,40,21,0.00563
t3279,50% Male,40,22,0.00624
t3279,50% Male,40,23,0.0069
t3279,50% Male,40,24,0.00766
t3279,50% Male,40,25,0.00853
t3279,50% Male,41,1,3e-4
t3279,50% Male,41,2,4.8e-4
t3279,50% Male,41,3,6.7e-4
t3279,50% Male,41,4,8.1e-4
t3279,50% Male,41,5,9.4e-4
t3279,50% Male,41,6,0.00107
t3279,50% Male,41,7,0.00122
t3279,50% Male,41,8,0.00138
t3279,50% Male,41,9,0.00159
t3279,50% Male,41,10,0.00183
t3279,50% Male,41,11,0.00206
t3279,50% Male,41,12,0.0023
t3279,50% Male,41,13,0.00258
t3279,50% Male,41,14,0.00287
t3279,50% Male,41,15,0.00319
t3279,50% Male,41,16,0.00355
t3279,50% Male,41,17,0.00399
t3279,50% Male,41,18,0.00452
t3279,50% Male,41,19,0.00504
t3279,50% Male,41,20,0.00561
t3279,50% Male,41,21,0.00624
t3279,50% Male,41,22,0.0069
t3279,50% Male,41,23,0.00763
t3279,50% Male,41,24,0.0085
t3279,50% Male,41,25,0.00944
t3279,50% Male,42,1,3.2e-4
t3279,50% Male,42,2,5.3e-4
t3279,50% Male,42,3,7.1e-4
t3279,50% Male,42,4,8.6e-4
t3279,50% Male,42,5,0.00103
t3279,50% Male,42,6,0.00117
t3279,50% Male,42,7,0.00133
t3279,50% Male,42,8,0.00151
t3279,50% Male,42,9,0.00175
t3279,50% Male,42,10,0.00201
t3279,50% Male,42,11,0.00225
t3279,50% Male,42,12,0.00251
t3279,50% Male,42,13,0.00283
t3279,50% Male,42,14,0.00316
t3279,50% Male,42,15,0.00352
t3279,50% Male,42,16,0.00394
t3279,50% Male,42,17,0.00447
t3279,50% Male,42,18,0.005
t3279,50% Male,42,19,0.00556
t3279,50% Male,42,20,0.00621
t3279,50% Male,42,21,0.0069
t3279,50% Male,42,22,0.00761
t3279,50% Male,42,23,0.00843
t3279,50% Male,42,24,0.00938
t3279,50% Male,42,25,0.01043
t3279,50% Male,43,1,3.5e-4
t3279,50% Male,43,2,5.6e-4
t3279,50% Male,43,3,7.5e-4
t3279,50% Male,43,4,9.5e-4
t3279,50% Male,43,5,0.00112
t3279,50% Male,43,6,0.00128
t3279,50% Male,43,7,0.00145
t3279,50% Male,43,8,0.00166
t3279,50% Male,43,9,0.00192
t3279,50% Male,43,10,0.00219
t3279,50% Male,43,11,0.00245
t3279,50% Male,43,12,0.00275
t3279,50% Male,43,13,0.00311
t3279,50% Male,43,14,0.00349
t3279,50% Male,43,15,0.0039
t3279,50% Male,43,16,0.0044
t3279,50% Male,43,17,0.00496
t3279,50% Male,43,18,0.00553
t3279,50% Male,43,19,0.00617
t3279,50% Male,43,20,0.00686
t3279,50% Male,43,21,0.00761
t3279,50% Male,43,22,0.0084
t3279,50% Male,43,23,0.00934
t3279,50% Male,43,24,0.01039
t3279,50% Male,43,25,0.01153
t3279,50% Male,44,1,3.9e-4
t3279,50% Male,44,2,6e-4
t3279,50% Male,44,3,8.1e-4
t3279,50% Male,44,4,0.00104
t3279,50% Male,44,5,0.00121
t3279,50% Male,44,6,0.00139
t3279,50% Male,44,7,0.00158
t3279,50% Male,44,8,0.00183
t3279,50% Male,44,9,0.0021
t3279,50% Male,44,10,0.00239
t3279,50% Male,44,11,0.00268
t3279,50% Male,44,12,0.00302
t3279,50% Male,44,13,0.00344
t3279,50% Male,44,14,0.00386
t3279,50% Male,44,15,0.00433
t3279,50% Male,44,16,0.00489
t3279,50% Male,44,17,0.0055
t3279,50% Male,44,18,0.00612
t3279,50% Male,44,19,0.00681
t3279,50% Male,44,20,0.00757
t3279,50% Male,44,21,0.00838
t3279,50% Male,44,22,0.00931
t3279,50% Male,44,23,0.01036
t3279,50% Male,44,24,0.0115
t3279,50% Male,44,25,0.01273
t3279,50% Male,45,1,4.3e-4
t3279,50% Male,45,2,6.3e-4
t3279,50% Male,45,3,8.8e-4
t3279,50% Male,45,4,0.00115
t3279,50% Male,45,5,0.00133
t3279,50% Male,45,6,0.00151
t3279,50% Male,45,7,0.00174
t3279,50% Male,45,8,0.00201
t3279,50% Male,45,9,0.00229
t3279,50% Male,45,10,0.00261
t3279,50% Male,45,11,0.00294
t3279,50% Male,45,12,0.00333
t3279,50% Male,45,13,0.0038
t3279,50% Male,45,14,0.00429
t3279,50% Male,45,15,0.00481
t3279,50% Male,45,16,0.00544
t3279,50% Male,45,17,0.0061
t3279,50% Male,45,18,0.00678
t3279,50% Male,45,19,0.00752
t3279,50% Male,45,20,0.00835
t3279,50% Male,45,21,0.00927
t3279,50% Male,45,22,0.01034
t3279,50% Male,45,23,0.0115
t3279,50% Male,45,24,0.01273
t3279,50% Male,45,25,0.01409
t3279,50% Male,46,1,4.8e-4
t3279,50% Male,46,2,6.7e-4
t3279,50% Male,46,3,9.6e-4
t3279,50% Male,46,4,0.00125
t3279,50% Male,46,5,0.00145
t3279,50% Male,46,6,0.00167
t3279,50% Male,46,7,0.00192
t3279,50% Male,46,8,0.00221
t3279,50% Male,46,9,0.00251
t3279,50% Male,46,10,0.00287
t3279,50% Male,46,11,0.00323
t3279,50% Male,46,12,0.0037
t3279,50% Male,46,13,0.00422
t3279,50% Male,46,14,0.00476
t3279,50% Male,46,15,0.00534
t3279,50% Male,46,16,0.00603
t3279,50% Male,46,17,0.00676
t3279,50% Male,46,18,0.00749
t3279,50% Male,46,19,0.0083
t3279,50% Male,46,20,0.00921
t3279,50% Male,46,21,0.01028
t3279,50% Male,46,22,0.01149
t3279,50% Male,46,23,0.01273
t3279,50% Male,46,24,0.01409
t3279,50% Male,46,25,0.0156
t3279,50% Male,47,1,5.2e-4
t3279,50% Male,47,2,7.2e-4
t3279,50% Male,47,3,0.00107
t3279,50% Male,47,4,0.00137
t3279,50% Male,47,5,0.00159
t3279,50% Male,47,6,0.00185
t3279,50% Male,47,7,0.00213
t3279,50% Male,47,8,0.00243
t3279,50% Male,47,9,0.00276
t3279,50% Male,47,10,0.00315
t3279,50% Male,47,11,0.00359
t3279,50% Male,47,12,0.00412
t3279,50% Male,47,13,0.00469
t3279,50% Male,47,14,0.00528
t3279,50% Male,47,15,0.00593
t3279,50% Male,47,16,0.0067
t3279,50% Male,47,17,0.00747
t3279,50% Male,47,18,0.00827
t3279,50% Male,47,19,0.00917
t3279,50% Male,47,20,0.0102
t3279,50% Male,47,21,0.01141
t3279,50% Male,47,22,0.01273
t3279,50% Male,47,23,0.01409
t3279,50% Male,47,24,0.0156
t3279,50% Male,47,25,0.01731
t3279,50% Male,48,1,5.6e-4
t3279,50% Male,48,2,7.7e-4
t3279,50% Male,48,3,0.00119
t3279,50% Male,48,4,0.0015
t3279,50% Male,48,5,0.00177
t3279,50% Male,48,6,0.00206
t3279,50% Male,48,7,0.00236
t3279,50% Male,48,8,0.00267
t3279,50% Male,48,9,0.00302
t3279,50% Male,48,10,0.00349
t3279,50% Male,48,11,0.00402
t3279,50% Male,48,12,0.00458
t3279,50% Male,48,13,0.00521
t3279,50% Male,48,14,0.00585
t3279,50% Male,48,15,0.00659
t3279,50% Male,48,16,0.00743
t3279,50% Male,48,17,0.00825
t3279,50% Male,48,18,0.00915
t3279,50% Male,48,19,0.01016
t3279,50% Male,48,20,0.01131
t3279,50% Male,48,21,0.01268
t3279,50% Male,48,22,0.01409
t3279,50% Male,48,23,0.0156
t3279,50% Male,48,24,0.01731
t3279,50% Male,48,25,0.01926
t3279,50% Male,49,1,5.9e-4
t3279,50% Male,49,2,8.5e-4
t3279,50% Male,49,3,0.00133
t3279,50% Male,49,4,0.00167
t3279,50% Male,49,5,0.00197
t3279,50% Male,49,6,0.00228
t3279,50% Male,49,7,0.0026
t3279,50% Male,49,8,0.00292
t3279,50% Male,49,9,0.00334
t3279,50% Male,49,10,0.00394
t3279,50% Male,49,11,0.00447
t3279,50% Male,49,12,0.00507
t3279,50% Male,49,13,0.00575
t3279,50% Male,49,14,0.00647
t3279,50% Male,49,15,0.00727
t3279,50% Male,49,16,0.00818
t3279,50% Male,49,17,0.00911
t3279,50% Male,49,18,0.01012
t3279,50% Male,49,19,0.01124
t3279,50% Male,49,20,0.01252
t3279,50% Male,49,21,0.01408
t3279,50% Male,49,22,0.0156
t3279,50% Male,49,23,0.01731
t3279,50% Male,49,24,0.01926
t3279,50% Male,49,25,0.02146
t3279,50% Male,50,1,6.2e-4
t3279,50% Male,50,2,9.6e-4
t3279,50% Male,50,3,0.0015
t3279,50% Male,50,4,0.0018600000000000001
t3279,50% Male,50,5,0.00219
t3279,50% Male,50,6,0.00253
t3279,50% Male,50,7,0.00285
t3279,50% Male,50,8,0.00321
t3279,50% Male,50,9,0.00381
t3279,50% Male,50,10,0.00439
t3279,50% Male,50,11,0.00495
t3279,50% Male,50,12,0.00559
t3279,50% Male,50,13,0.00631
t3279,50% Male,50,14,0.0071
t3279,50% Male,50,15,0.00799
t3279,50% Male,50,16,0.00901
t3279,50% Male,50,17,0.01005
t3279,50% Male,50,18,0.01116
t3279,50% Male,50,19,0.01239
t3279,50% Male,50,20,0.01383
t3279,50% Male,50,21,0.0156
t3279,50% Male,50,22,0.01731
t3279,50% Male,50,23,0.01926
t3279,50% Male,50,24,0.02146
t3279,50% Male,50,25,0.02392
t3279,50% Male,51,1,6.5e-4
t3279,50% Male,51,2,0.00111
t3279,50% Male,51,3,0.00167
t3279,50% Male,51,4,0.00207
t3279,50% Male,51,5,0.00244
t3279,50% Male,51,6,0.00277
t3279,50% Male,51,7,0.00314
t3279,50% Male,51,8,0.00368
t3279,50% Male,51,9,0.00425
t3279,50% Male,51,10,0.00487
t3279,50% Male,51,11,0.00547
t3279,50% Male,51,12,0.00616
t3279,50% Male,51,13,0.00693
t3279,50% Male,51,14,0.00779
t3279,50% Male,51,15,0.00878
t3279,50% Male,51,16,0.00991
t3279,50% Male,51,17,0.01105
t3279,50% Male,51,18,0.01225
t3279,50% Male,51,19,0.0136
t3279,50% Male,51,20,0.01525
t3279,50% Male,51,21,0.01731
t3279,50% Male,51,22,0.01926
t3279,50% Male,51,23,0.02146
t3279,50% Male,51,24,0.02392
t3279,50% Male,51,25,0.02666
t3279,50% Male,52,1,6.8e-4
t3279,50% Male,52,2,0.00128
t3279,50% Male,52,3,0.00185
t3279,50% Male,52,4,0.0023
t3279,50% Male,52,5,0.0027
t3279,50% Male,52,6,0.00306
t3279,50% Male,52,7,0.00355
t3279,50% Male,52,8,0.00408
t3279,50% Male,52,9,0.00471
t3279,50% Male,52,10,0.00541
t3279,50% Male,52,11,0.00606
t3279,50% Male,52,12,0.0068
t3279,50% Male,52,13,0.00761
t3279,50% Male,52,14,0.00859
t3279,50% Male,52,15,0.00974
t3279,50% Male,52,16,0.01093
t3279,50% Male,52,17,0.01213
t3279,50% Male,52,18,0.01343
t3279,50% Male,52,19,0.01502
t3279,50% Male,52,20,0.01698
t3279,50% Male,52,21,0.01925
t3279,50% Male,52,22,0.02145
t3279,50% Male,52,23,0.02382
t3279,50% Male,52,24,0.0266
t3279,50% Male,52,25,0.02961
t3279,50% Male,53,1,7.2e-4
t3279,50% Male,53,2,0.00142
t3279,50% Male,53,3,0.00203
t3279,50% Male,53,4,0.00257
t3279,50% Male,53,5,0.00298
t3279,50% Male,53,6,0.00344
t3279,50% Male,53,7,0.00394
t3279,50% Male,53,8,0.00454
t3279,50% Male,53,9,0.00527
t3279,50% Male,53,10,0.006
t3279,50% Male,53,11,0.00668
t3279,50% Male,53,12,0.00747
t3279,50% Male,53,13,0.00839
t3279,50% Male,53,14,0.00954
t3279,50% Male,53,15,0.01076
t3279,50% Male,53,16,0.012
t3279,50% Male,53,17,0.01332
t3279,50% Male,53,18,0.01489
t3279,50% Male,53,19,0.01674
t3279,50% Male,53,20,0.01887
t3279,50% Male,53,21,0.02142
t3279,50% Male,53,22,0.02378
t3279,50% Male,53,23,0.02652
t3279,50% Male,53,24,0.0295
t3279,50% Male,53,25,0.03288
t3279,50% Male,54,1,7.6e-4
t3279,50% Male,54,2,0.00154
t3279,50% Male,54,3,0.00224
t3279,50% Male,54,4,0.00285
t3279,50% Male,54,5,0.00334
t3279,50% Male,54,6,0.00383
t3279,50% Male,54,7,0.00439
t3279,50% Male,54,8,0.00509
t3279,50% Male,54,9,0.00588
t3279,50% Male,54,10,0.00664
t3279,50% Male,54,11,0.00737
t3279,50% Male,54,12,0.00824
t3279,50% Male,54,13,0.00936
t3279,50% Male,54,14,0.01059
t3279,50% Male,54,15,0.01184
t3279,50% Male,54,16,0.0132
t3279,50% Male,54,17,0.01476
t3279,50% Male,54,18,0.01659
t3279,50% Male,54,19,0.01871
t3279,50% Male,54,20,0.02119
t3279,50% Male,54,21,0.02377
t3279,50% Male,54,22,0.02652
t3279,50% Male,54,23,0.0295
t3279,50% Male,54,24,0.03288
t3279,50% Male,54,25,0.03659
t3279,50% Male,55,1,8.1e-4
t3279,50% Male,55,2,0.00164
t3279,50% Male,55,3,0.00246
t3279,50% Male,55,4,0.00313
t3279,50% Male,55,5,0.0037
t3279,50% Male,55,6,0.00424
t3279,50% Male,55,7,0.00489
t3279,50% Male,55,8,0.00571
t3279,50% Male,55,9,0.00655
t3279,50% Male,55,10,0.00734
t3279,50% Male,55,11,0.00814
t3279,50% Male,55,12,0.00918
t3279,50% Male,55,13,0.0104
t3279,50% Male,55,14,0.01165
t3279,50% Male,55,15,0.01303
t3279,50% Male,55,16,0.01462
t3279,50% Male,55,17,0.01643
t3279,50% Male,55,18,0.01854
t3279,50% Male,55,19,0.02101
t3279,50% Male,55,20,0.02365
t3279,50% Male,55,21,0.02652
t3279,50% Male,55,22,0.0295
t3279,50% Male,55,23,0.03288
t3279,50% Male,55,24,0.03659
t3279,50% Male,55,25,0.04073
t3279,50% Male,56,1,8.8e-4
t3279,50% Male,56,2,0.00173
t3279,50% Male,56,3,0.00267
t3279,50% Male,56,4,0.0034
t3279,50% Male,56,5,0.00406
t3279,50% Male,56,6,0.00468
t3279,50% Male,56,7,0.00544
t3279,50% Male,56,8,0.00632
t3279,50% Male,56,9,0.00718
t3279,50% Male,56,10,0.00803
t3279,50% Male,56,11,0.00896
t3279,50% Male,56,12,0.01009
t3279,50% Male,56,13,0.01141
t3279,50% Male,56,14,0.0128
t3279,50% Male,56,15,0.01441
t3279,50% Male,56,16,0.01627
t3279,50% Male,56,17,0.0184
t3279,50% Male,56,18,0.02082
t3279,50% Male,56,19,0.02337
t3279,50% Male,56,20,0.02639
t3279,50% Male,56,21,0.0295
t3279,50% Male,56,22,0.03288
t3279,50% Male,56,23,0.03659
t3279,50% Male,56,24,0.04073
t3279,50% Male,56,25,0.04539
t3279,50% Male,57,1,9.8e-4
t3279,50% Male,57,2,0.00183
t3279,50% Male,57,3,0.00288
t3279,50% Male,57,4,0.0037200000000000002
t3279,50% Male,57,5,0.00448
t3279,50% Male,57,6,0.00517
t3279,50% Male,57,7,0.00603
t3279,50% Male,57,8,0.00695
t3279,50% Male,57,9,0.00783
t3279,50% Male,57,10,0.00877
t3279,50% Male,57,11,0.00974
t3279,50% Male,57,12,0.01108
t3279,50% Male,57,13,0.01249
t3279,50% Male,57,14,0.01414
t3279,50% Male,57,15,0.01601
t3279,50% Male,57,16,0.01815
t3279,50% Male,57,17,0.02061
