table,gender,risk,issue_age,duration,q_sel
t3304,Female,Residual Nonsmoker,67,17,0.049
t3304,Female,Residual Nonsmoker,67,18,0.05535
t3304,Female,Residual Nonsmoker,67,19,0.06489
t3304,Female,Residual Nonsmoker,67,20,0.07346
t3304,Female,Residual Nonsmoker,67,21,0.08292
t3304,Female,Residual Nonsmoker,67,22,0.09403
t3304,Female,Residual Nonsmoker,67,23,0.10629
t3304,Female,Residual Nonsmoker,67,24,0.11967
t3304,Female,Residual Nonsmoker,67,25,0.13376
t3304,Female,Residual Nonsmoker,68,1,0.00176
t3304,Female,Residual Nonsmoker,68,2,0.00313
t3304,Female,Residual Nonsmoker,68,3,0.00475
t3304,Female,Residual Nonsmoker,68,4,0.00548
t3304,Female,Residual Nonsmoker,68,5,0.00694
t3304,Female,Residual Nonsmoker,68,6,0.00879
t3304,Female,Residual Nonsmoker,68,7,0.01062
t3304,Female,Residual Nonsmoker,68,8,0.01278
t3304,Female,Residual Nonsmoker,68,9,0.01559
t3304,Female,Residual Nonsmoker,68,10,0.01902
t3304,Female,Residual Nonsmoker,68,11,0.0222
t3304,Female,Residual Nonsmoker,68,12,0.02523
t3304,Female,Residual Nonsmoker,68,13,0.0294
t3304,Female,Residual Nonsmoker,68,14,0.03415
t3304,Female,Residual Nonsmoker,68,15,0.0385
t3304,Female,Residual Nonsmoker,68,16,0.04675
t3304,Female,Residual Nonsmoker,68,17,0.05535
t3304,Female,Residual Nonsmoker,68,18,0.06489
t3304,Female,Residual Nonsmoker,68,19,0.07346
t3304,Female,Residual Nonsmoker,68,20,0.08292
t3304,Female,Residual Nonsmoker,68,21,0.09403
t3304,Female,Residual Nonsmoker,68,22,0.10629
t3304,Female,Residual Nonsmoker,68,23,0.11967
t3304,Female,Residual Nonsmoker,68,24,0.13376
t3304,Female,Residual Nonsmoker,68,25,0.14902
t3304,Female,Residual Nonsmoker,69,1,0.00194
t3304,Female,Residual Nonsmoker,69,2,0.00324
t3304,Female,Residual Nonsmoker,69,3,0.00492
t3304,Female,Residual Nonsmoker,69,4,0.00602
t3304,Female,Residual Nonsmoker,69,5,0.00778
t3304,Female,Residual Nonsmoker,69,6,0.00987
t3304,Female,Residual Nonsmoker,69,7,0.01203
t3304,Female,Residual Nonsmoker,69,8,0.01463
t3304,Female,Residual Nonsmoker,69,9,0.01797
t3304,Female,Residual Nonsmoker,69,10,0.02189
t3304,Female,Residual Nonsmoker,69,11,0.02513
t3304,Female,Residual Nonsmoker,69,12,0.0293
t3304,Female,Residual Nonsmoker,69,13,0.03392
t3304,Female,Residual Nonsmoker,69,14,0.03849
t3304,Female,Residual Nonsmoker,69,15,0.04573
t3304,Female,Residual Nonsmoker,69,16,0.05514
t3304,Female,Residual Nonsmoker,69,17,0.06489
t3304,Female,Residual Nonsmoker,69,18,0.07346
t3304,Female,Residual Nonsmoker,69,19,0.08292
t3304,Female,Residual Nonsmoker,69,20,0.09403
t3304,Female,Residual Nonsmoker,69,21,0.10629
t3304,Female,Residual Nonsmoker,69,22,0.11967
t3304,Female,Residual Nonsmoker,69,23,0.13376
t3304,Female,Residual Nonsmoker,69,24,0.14902
t3304,Female,Residual Nonsmoker,69,25,0.16523
t3304,Female,Residual Nonsmoker,70,1,0.00215
t3304,Female,Residual Nonsmoker,70,2,0.00338
t3304,Female,Residual Nonsmoker,70,3,0.00514
t3304,Female,Residual Nonsmoker,70,4,0.00657
t3304,Female,Residual Nonsmoker,70,5,0.00876
t3304,Female,Residual Nonsmoker,70,6,0.01107
t3304,Female,Residual Nonsmoker,70,7,0.01353
t3304,Female,Residual Nonsmoker,70,8,0.01662
t3304,Female,Residual Nonsmoker,70,9,0.02058
t3304,Female,Residual Nonsmoker,70,10,0.02504
t3304,Female,Residual Nonsmoker,70,11,0.0292
t3304,Female,Residual Nonsmoker,70,12,0.03369
t3304,Female,Residual Nonsmoker,70,13,0.03849
t3304,Female,Residual Nonsmoker,70,14,0.04538
t3304,Female,Residual Nonsmoker,70,15,0.0549
t3304,Female,Residual Nonsmoker,70,16,0.06489
t3304,Female,Residual Nonsmoker,70,17,0.07346
t3304,Female,Residual Nonsmoker,70,18,0.08292
t3304,Female,Residual Nonsmoker,70,19,0.09403
t3304,Female,Residual Nonsmoker,70,20,0.10629
t3304,Female,Residual Nonsmoker,70,21,0.11967
t3304,Female,Residual Nonsmoker,70,22,0.13376
t3304,Female,Residual Nonsmoker,70,23,0.14902
t3304,Female,Residual Nonsmoker,70,24,0.16523
t3304,Female,Residual Nonsmoker,70,25,0.18127
t3304,Female,Residual Nonsmoker,71,1,0.00237
t3304,Female,Residual Nonsmoker,71,2,0.00357
t3304,Female,Residual Nonsmoker,71,3,0.00542
t3304,Female,Residual Nonsmoker,71,4,0.00731
t3304,Female,Residual Nonsmoker,71,5,0.00985
t3304,Female,Residual Nonsmoker,71,6,0.01231
t3304,Female,Residual Nonsmoker,71,7,0.01512
t3304,Female,Residual Nonsmoker,71,8,0.01878
t3304,Female,Residual Nonsmoker,71,9,0.02343
t3304,Female,Residual Nonsmoker,71,10,0.02851
t3304,Female,Residual Nonsmoker,71,11,0.03348
t3304,Female,Residual Nonsmoker,71,12,0.03816
t3304,Female,Residual Nonsmoker,71,13,0.04484
t3304,Female,Residual Nonsmoker,71,14,0.05332
t3304,Female,Residual Nonsmoker,71,15,0.06384
t3304,Female,Residual Nonsmoker,71,16,0.07346
t3304,Female,Residual Nonsmoker,71,17,0.08292
t3304,Female,Residual Nonsmoker,71,18,0.09403
t3304,Female,Residual Nonsmoker,71,19,0.10629
t3304,Female,Residual Nonsmoker,71,20,0.11967
t3304,Female,Residual Nonsmoker,71,21,0.13376
t3304,Female,Residual Nonsmoker,71,22,0.14902
t3304,Female,Residual Nonsmoker,71,23,0.16523
t3304,Female,Residual Nonsmoker,71,24,0.18127
t3304,Female,Residual Nonsmoker,71,25,0.19809
t3304,Female,Residual Nonsmoker,72,1,0.00262
t3304,Female,Residual Nonsmoker,72,2,0.00381
t3304,Female,Residual Nonsmoker,72,3,0.00578
t3304,Female,Residual Nonsmoker,72,4,0.00831
t3304,Female,Residual Nonsmoker,72,5,0.01099
t3304,Female,Residual Nonsmoker,72,6,0.0136
t3304,Female,Residual Nonsmoker,72,7,0.01681
t3304,Female,Residual Nonsmoker,72,8,0.02113
t3304,Female,Residual Nonsmoker,72,9,0.02658
t3304,Female,Residual Nonsmoker,72,10,0.03254
t3304,Female,Residual Nonsmoker,72,11,0.03798
t3304,Female,Residual Nonsmoker,72,12,0.043
t3304,Female,Residual Nonsmoker,72,13,0.05098
t3304,Female,Residual Nonsmoker,72,14,0.06128
t3304,Female,Residual Nonsmoker,72,15,0.0728
t3304,Female,Residual Nonsmoker,72,16,0.08292
t3304,Female,Residual Nonsmoker,72,17,0.09403
t3304,Female,Residual Nonsmoker,72,18,0.10629
t3304,Female,Residual Nonsmoker,72,19,0.11967
t3304,Female,Residual Nonsmoker,72,20,0.13376
t3304,Female,Residual Nonsmoker,72,21,0.14902
t3304,Female,Residual Nonsmoker,72,22,0.16523
t3304,Female,Residual Nonsmoker,72,23,0.18127
t3304,Female,Residual Nonsmoker,72,24,0.19809
t3304,Female,Residual Nonsmoker,72,25,0.22068
t3304,Female,Residual Nonsmoker,73,1,0.0029
t3304,Female,Residual Nonsmoker,73,2,0.00412
t3304,Female,Residual Nonsmoker,73,3,0.00626
t3304,Female,Residual Nonsmoker,73,4,0.0094
t3304,Female,Residual Nonsmoker,73,5,0.01216
t3304,Female,Residual Nonsmoker,73,6,0.01493
t3304,Female,Residual Nonsmoker,73,7,0.0186
t3304,Female,Residual Nonsmoker,73,8,0.02367
t3304,Female,Residual Nonsmoker,73,9,0.03021
t3304,Female,Residual Nonsmoker,73,10,0.03693
t3304,Female,Residual Nonsmoker,73,11,0.04279
t3304,Female,Residual Nonsmoker,73,12,0.04957
t3304,Female,Residual Nonsmoker,73,13,0.05918
t3304,Female,Residual Nonsmoker,73,14,0.07095
t3304,Female,Residual Nonsmoker,73,15,0.08292
t3304,Female,Residual Nonsmoker,73,16,0.09403
t3304,Female,Residual Nonsmoker,73,17,0.10629
t3304,Female,Residual Nonsmoker,73,18,0.11967
t3304,Female,Residual Nonsmoker,73,19,0.13376
t3304,Female,Residual Nonsmoker,73,20,0.14902
t3304,Female,Residual Nonsmoker,73,21,0.16523
t3304,Female,Residual Nonsmoker,73,22,0.18127
t3304,Female,Residual Nonsmoker,73,23,0.19809
t3304,Female,Residual Nonsmoker,73,24,0.22068
t3304,Female,Residual Nonsmoker,73,25,0.24551
t3304,Female,Residual Nonsmoker,74,1,0.00333
t3304,Female,Residual Nonsmoker,74,2,0.00452
t3304,Female,Residual Nonsmoker,74,3,0.00689
t3304,Female,Residual Nonsmoker,74,4,0.01055
t3304,Female,Residual Nonsmoker,74,5,0.01336
t3304,Female,Residual Nonsmoker,74,6,0.01634
t3304,Female,Residual Nonsmoker,74,7,0.02055
t3304,Female,Residual Nonsmoker,74,8,0.02666
t3304,Female,Residual Nonsmoker,74,9,0.03427
t3304,Female,Residual Nonsmoker,74,10,0.04175
t3304,Female,Residual Nonsmoker,74,11,0.04811
t3304,Female,Residual Nonsmoker,74,12,0.05621
t3304,Female,Residual Nonsmoker,74,13,0.06724
t3304,Female,Residual Nonsmoker,74,14,0.08075
t3304,Female,Residual Nonsmoker,74,15,0.09403
t3304,Female,Residual Nonsmoker,74,16,0.10629
t3304,Female,Residual Nonsmoker,74,17,0.11967
t3304,Female,Residual Nonsmoker,74,18,0.13376
t3304,Female,Residual Nonsmoker,74,19,0.14902
t3304,Female,Residual Nonsmoker,74,20,0.16523
t3304,Female,Residual Nonsmoker,74,21,0.18127
t3304,Female,Residual Nonsmoker,74,22,0.19809
t3304,Female,Residual Nonsmoker,74,23,0.22068
t3304,Female,Residual Nonsmoker,74,24,0.24551
t3304,Female,Residual Nonsmoker,74,25,0.27259
t3304,Female,Residual Nonsmoker,75,1,0.00382
t3304,Female,Residual Nonsmoker,75,2,0.00496
t3304,Female,Residual Nonsmoker,75,3,0.00769
t3304,Female,Residual Nonsmoker,75,4,0.01178
t3304,Female,Residual Nonsmoker,75,5,0.01462
t3304,Female,Residual Nonsmoker,75,6,0.01786
t3304,Female,Residual Nonsmoker,75,7,0.02286
t3304,Female,Residual Nonsmoker,75,8,0.03
t3304,Female,Residual Nonsmoker,75,9,0.03873
t3304,Female,Residual Nonsmoker,75,10,0.04706
t3304,Female,Residual Nonsmoker,75,11,0.05385
t3304,Female,Residual Nonsmoker,75,12,0.06351
t3304,Female,Residual Nonsmoker,75,13,0.07616
t3304,Female,Residual Nonsmoker,75,14,0.09195
t3304,Female,Residual Nonsmoker,75,15,0.10629
t3304,Female,Residual Nonsmoker,75,16,0.11967
t3304,Female,Residual Nonsmoker,75,17,0.13376
t3304,Female,Residual Nonsmoker,75,18,0.14902
t3304,Female,Residual Nonsmoker,75,19,0.16523
t3304,Female,Residual Nonsmoker,75,20,0.18127
t3304,Female,Residual Nonsmoker,75,21,0.19809
t3304,Female,Residual Nonsmoker,75,22,0.22068
t3304,Female,Residual Nonsmoker,75,23,0.24551
t3304,Female,Residual Nonsmoker,75,24,0.27259
t3304,Female,Residual Nonsmoker,75,25,0.30155
t3304,Female,Residual Nonsmoker,76,1,0.00437
t3304,Female,Residual Nonsmoker,76,2,0.00553
t3304,Female,Residual Nonsmoker,76,3,0.00869
t3304,Female,Residual Nonsmoker,76,4,0.01308
t3304,Female,Residual Nonsmoker,76,5,0.01597
t3304,Female,Residual Nonsmoker,76,6,0.01971
t3304,Female,Residual Nonsmoker,76,7,0.02556
t3304,Female,Residual Nonsmoker,76,8,0.03393
t3304,Female,Residual Nonsmoker,76,9,0.04403
t3304,Female,Residual Nonsmoker,76,10,0.05323
t3304,Female,Residual Nonsmoker,76,11,0.06211
t3304,Female,Residual Nonsmoker,76,12,0.07401
t3304,Female,Residual Nonsmoker,76,13,0.0887
t3304,Female,Residual Nonsmoker,76,14,0.10507
t3304,Female,Residual Nonsmoker,76,15,0.11967
t3304,Female,Residual Nonsmoker,76,16,0.13376
t3304,Female,Residual Nonsmoker,76,17,0.14902
t3304,Female,Residual Nonsmoker,76,18,0.16523
t3304,Female,Residual Nonsmoker,76,19,0.18127
t3304,Female,Residual Nonsmoker,76,20,0.19809
t3304,Female,Residual Nonsmoker,76,21,0.22068
t3304,Female,Residual Nonsmoker,76,22,0.24551
t3304,Female,Residual Nonsmoker,76,23,0.27259
t3304,Female,Residual Nonsmoker,76,24,0.30155
t3304,Female,Residual Nonsmoker,76,25,0.33199
t3304,Female,Residual Nonsmoker,77,1,0.00493
t3304,Female,Residual Nonsmoker,77,2,0.00617
t3304,Female,Residual Nonsmoker,77,3,0.00989
t3304,Female,Residual Nonsmoker,77,4,0.01449
t3304,Female,Residual Nonsmoker,77,5,0.01756
t3304,Female,Residual Nonsmoker,77,6,0.02182
t3304,Female,Residual Nonsmoker,77,7,0.02866
t3304,Female,Residual Nonsmoker,77,8,0.03851
t3304,Female,Residual Nonsmoker,77,9,0.05007
t3304,Female,Residual Nonsmoker,77,10,0.06008
t3304,Female,Residual Nonsmoker,77,11,0.07243
t3304,Female,Residual Nonsmoker,77,12,0.08643
t3304,Female,Residual Nonsmoker,77,13,0.10291
t3304,Female,Residual Nonsmoker,77,14,0.11967
t3304,Female,Residual Nonsmoker,77,15,0.13376
t3304,Female,Residual Nonsmoker,77,16,0.14902
t3304,Female,Residual Nonsmoker,77,17,0.16523
t3304,Female,Residual Nonsmoker,77,18,0.18127
t3304,Female,Residual Nonsmoker,77,19,0.19809
t3304,Female,Residual Nonsmoker,77,20,0.22068
t3304,Female,Residual Nonsmoker,77,21,0.24551
t3304,Female,Residual Nonsmoker,77,22,0.27259
t3304,Female,Residual Nonsmoker,77,23,0.30155
t3304,Female,Residual Nonsmoker,77,24,0.33199
t3304,Female,Residual Nonsmoker,77,25,0.35742
t3304,Female,Residual Nonsmoker,78,1,0.00555
t3304,Female,Residual Nonsmoker,78,2,0.00701
t3304,Female,Residual Nonsmoker,78,3,0.01134
t3304,Female,Residual Nonsmoker,78,4,0.0161
t3304,Female,Residual Nonsmoker,78,5,0.01933
t3304,Female,Residual Nonsmoker,78,6,0.02424
t3304,Female,Residual Nonsmoker,78,7,0.03234
t3304,Female,Residual Nonsmoker,78,8,0.04387
t3304,Female,Residual Nonsmoker,78,9,0.05698
t3304,Female,Residual Nonsmoker,78,10,0.06882
t3304,Female,Residual Nonsmoker,78,11,0.08308
t3304,Female,Residual Nonsmoker,78,12,0.09971
t3304,Female,Residual Nonsmoker,78,13,0.11941
t3304,Female,Residual Nonsmoker,78,14,0.13376
t3304,Female,Residual Nonsmoker,78,15,0.14902
t3304,Female,Residual Nonsmoker,78,16,0.16523
t3304,Female,Residual Nonsmoker,78,17,0.18127
t3304,Female,Residual Nonsmoker,78,18,0.19809
t3304,Female,Residual Nonsmoker,78,19,0.22068
t3304,Female,Residual Nonsmoker,78,20,0.24551
t3304,Female,Residual Nonsmoker,78,21,0.27259
t3304,Female,Residual Nonsmoker,78,22,0.30155
t3304,Female,Residual Nonsmoker,78,23,0.33199
t3304,Female,Residual Nonsmoker,78,24,0.35742
t3304,Female,Residual Nonsmoker,78,25,0.38258
t3304,Female,Residual Nonsmoker,79,1,0.00612
t3304,Female,Residual Nonsmoker,79,2,0.00802
t3304,Female,Residual Nonsmoker,79,3,0.01312
t3304,Female,Residual Nonsmoker,79,4,0.01785
t3304,Female,Residual Nonsmoker,79,5,0.02132
t3304,Female,Residual Nonsmoker,79,6,0.02714
t3304,Female,Residual Nonsmoker,79,7,0.03678
t3304,Female,Residual Nonsmoker,79,8,0.05026
t3304,Female,Residual Nonsmoker,79,9,0.06487
t3304,Female,Residual Nonsmoker,79,10,0.08023
t3304,Female,Residual Nonsmoker,79,11,0.09771
t3304,Female,Residual Nonsmoker,79,12,0.11778
t3304,Female,Residual Nonsmoker,79,13,0.13376
t3304,Female,Residual Nonsmoker,79,14,0.14902
t3304,Female,Residual Nonsmoker,79,15,0.16523
t3304,Female,Residual Nonsmoker,79,16,0.18127
t3304,Female,Residual Nonsmoker,79,17,0.19809
t3304,Female,Residual Nonsmoker,79,18,0.22068
t3304,Female,Residual Nonsmoker,79,19,0.24551
t3304,Female,Residual Nonsmoker,79,20,0.27259
t3304,Female,Residual Nonsmoker,79,21,0.30155
t3304,Female,Residual Nonsmoker,79,22,0.33199
t3304,Female,Residual Nonsmoker,79,23,0.35742
t3304,Female,Residual Nonsmoker,79,24,0.38258
t3304,Female,Residual Nonsmoker,79,25,0.40703
t3304,Female,Residual Nonsmoker,80,1,0.00632
t3304,Female,Residual Nonsmoker,80,2,0.00925
t3304,Female,Residual Nonsmoker,80,3,0.01514
t3304,Female,Residual Nonsmoker,80,4,0.01971
t3304,Female,Residual Nonsmoker,80,5,0.02364
t3304,Female,Residual Nonsmoker,80,6,0.03067
t3304,Female,Residual Nonsmoker,80,7,0.04224
t3304,Female,Residual Nonsmoker,80,8,0.05792
t3304,Female,Residual Nonsmoker,80,9,0.07575
t3304,Female,Residual Nonsmoker,80,10,0.09474
t3304,Female,Residual Nonsmoker,80,11,0.11516
t3304,Female,Residual Nonsmoker,80,12,0.13376
t3304,Female,Residual Nonsmoker,80,13,0.14902
t3304,Female,Residual Nonsmoker,80,14,0.16523
t3304,Female,Residual Nonsmoker,80,15,0.18127
t3304,Female,Residual Nonsmoker,80,16,0.19809
t3304,Female,Residual Nonsmoker,80,17,0.22068
t3304,Female,Residual Nonsmoker,80,18,0.24551
t3304,Female,Residual Nonsmoker,80,19,0.27259
t3304,Female,Residual Nonsmoker,80,20,0.30155
t3304,Female,Residual Nonsmoker,80,21,0.33199
t3304,Female,Residual Nonsmoker,80,22,0.35742
t3304,Female,Residual Nonsmoker,80,23,0.38258
t3304,Female,Residual Nonsmoker,80,24,0.40703
t3304,Female,Residual Nonsmoker,80,25,0.43037
t3304,Female,Residual Nonsmoker,81,1,0.00682
t3304,Female,Residual Nonsmoker,81,2,0.01068
t3304,Female,Residual Nonsmoker,81,3,0.01739
t3304,Female,Residual Nonsmoker,81,4,0.02176
t3304,Female,Residual Nonsmoker,81,5,0.02639
t3304,Female,Residual Nonsmoker,81,6,0.03539
t3304,Female,Residual Nonsmoker,81,7,0.04896
t3304,Female,Residual Nonsmoker,81,8,0.0673
t3304,Female,Residual Nonsmoker,81,9,0.08726
t3304,Female,Residual Nonsmoker,81,10,0.10878
t3304,Female,Residual Nonsmoker,81,11,0.13317
t3304,Female,Residual Nonsmoker,81,12,0.14902
t3304,Female,Residual Nonsmoker,81,13,0.16523
t3304,Female,Residual Nonsmoker,81,14,0.18127
t3304,Female,Residual Nonsmoker,81,15,0.19809
t3304,Female,Residual Nonsmoker,81,16,0.22068
t3304,Female,Residual Nonsmoker,81,17,0.24551
t3304,Female,Residual Nonsmoker,81,18,0.27259
t3304,Female,Residual Nonsmoker,81,19,0.30155
t3304,Female,Residual Nonsmoker,81,20,0.33199
t3304,Female,Residual Nonsmoker,81,21,0.35742
t3304,Female,Residual Nonsmoker,81,22,0.38258
t3304,Female,Residual Nonsmoker,81,23,0.40703
t3304,Female,Residual Nonsmoker,81,24,0.43037
t3304,Female,Residual Nonsmoker,81,25,0.45219
t3304,Female,Residual Nonsmoker,82,1,0.00746
t3304,Female,Residual Nonsmoker,82,2,0.01226
t3304,Female,Residual Nonsmoker,82,3,0.01986
t3304,Female,Residual Nonsmoker,82,4,0.02401
t3304,Female,Residual Nonsmoker,82,5,0.03124
t3304,Female,Residual Nonsmoker,82,6,0.04184
t3304,Female,Residual Nonsmoker,82,7,0.05745
t3304,Female,Residual Nonsmoker,82,8,0.07909
t3304,Female,Residual Nonsmoker,82,9,0.10369
t3304,Female,Residual Nonsmoker,82,10,0.13003
t3304,Female,Residual Nonsmoker,82,11,0.14902
t3304,Female,Residual Nonsmoker,82,12,0.16523
t3304,Female,Residual Nonsmoker,82,13,0.18127
t3304,Female,Residual Nonsmoker,82,14,0.19809
t3304,Female,Residual Nonsmoker,82,15,0.22068
t3304,Female,Residual Nonsmoker,82,16,0.24551
t3304,Female,Residual Nonsmoker,82,17,0.27259
t3304,Female,Residual Nonsmoker,82,18,0.30155
t3304,Female,Residual Nonsmoker,82,19,0.33199
t3304,Female,Residual Nonsmoker,82,20,0.35742
t3304,Female,Residual Nonsmoker,82,21,0.38258
t3304,Female,Residual Nonsmoker,82,22,0.40703
t3304,Female,Residual Nonsmoker,82,23,0.43037
t3304,Female,Residual Nonsmoker,82,24,0.45219
t3304,Female,Residual Nonsmoker,82,25,0.4721
t3304,Female,Residual Nonsmoker,83,1,0.00857
t3304,Female,Residual Nonsmoker,83,2,0.01417
t3304,Female,Residual Nonsmoker,83,3,0.02291
t3304,Female,Residual Nonsmoker,83,4,0.0289
t3304,Female,Residual Nonsmoker,83,5,0.03694
t3304,Female,Residual Nonsmoker,83,6,0.04953
t3304,Female,Residual Nonsmoker,83,7,0.06943
t3304,Female,Residual Nonsmoker,83,8,0.09702
t3304,Female,Residual Nonsmoker,83,9,0.12739
t3304,Female,Residual Nonsmoker,83,10,0.14902
t3304,Female,Residual Nonsmoker,83,11,0.16523
t3304,Female,Residual Nonsmoker,83,12,0.18127
t3304,Female,Residual Nonsmoker,83,13,0.19809
t3304,Female,Residual Nonsmoker,83,14,0.22068
t3304,Female,Residual Nonsmoker,83,15,0.24551
t3304,Female,Residual Nonsmoker,83,16,0.27259
t3304,Female,Residual Nonsmoker,83,17,0.30155
t3304,Female,Residual Nonsmoker,83,18,0.33199
t3304,Female,Residual Nonsmoker,83,19,0.35742
t3304,Female,Residual Nonsmoker,83,20,0.38258
t3304,Female,Residual Nonsmoker,83,21,0.40703
t3304,Female,Residual Nonsmoker,83,22,0.43037
t3304,Female,Residual Nonsmoker,83,23,0.45219
t3304,Female,Residual Nonsmoker,83,24,0.4721
t3304,Female,Residual Nonsmoker,83,25,0.49811
t3304,Female,Residual Nonsmoker,84,1,0.01013
t3304,Female,Residual Nonsmoker,84,2,0.01637
t3304,Female,Residual Nonsmoker,84,3,0.02642
t3304,Female,Residual Nonsmoker,84,4,0.03475
t3304,Female,Residual Nonsmoker,84,5,0.04445
t3304,Female,Residual Nonsmoker,84,6,0.06001
t3304,Female,Residual Nonsmoker,84,7,0.08914
t3304,Female,Residual Nonsmoker,84,8,0.12328
t3304,Female,Residual Nonsmoker,84,9,0.14902
t3304,Female,Residual Nonsmoker,84,10,0.16523
t3304,Female,Residual Nonsmoker,84,11,0.18127
t3304,Female,Residual Nonsmoker,84,12,0.19809
t3304,Female,Residual Nonsmoker,84,13,0.22068
t3304,Female,Residual Nonsmoker,84,14,0.24551
t3304,Female,Residual Nonsmoker,84,15,0.27259
t3304,Female,Residual Nonsmoker,84,16,0.30155
t3304,Female,Residual Nonsmoker,84,17,0.33199
t3304,Female,Residual Nonsmoker,84,18,0.35742
t3304,Female,Residual Nonsmoker,84,19,0.38258
t3304,Female,Residual Nonsmoker,84,20,0.40703
t3304,Female,Residual Nonsmoker,84,21,0.43037
t3304,Female,Residual Nonsmoker,84,22,0.45219
t3304,Female,Residual Nonsmoker,84,23,0.4721
t3304,Female,Residual Nonsmoker,84,24,0.49811
t3304,Female,Residual Nonsmoker,84,25,0.52554
t3304,Female,Residual Nonsmoker,85,1,0.01161
t3304,Female,Residual Nonsmoker,85,2,0.01918
t3304,Female,Residual Nonsmoker,85,3,0.03176
t3304,Female,Residual Nonsmoker,85,4,0.04181
t3304,Female,Residual Nonsmoker,85,5,0.0535
t3304,Female,Residual Nonsmoker,85,6,0.07569
t3304,Female,Residual Nonsmoker,85,7,0.11316
t3304,Female,Residual Nonsmoker,85,8,0.14605
t3304,Female,Residual Nonsmoker,85,9,0.16523
t3304,Female,Residual Nonsmoker,85,10,0.18127
t3304,Female,Residual Nonsmoker,85,11,0.19809
t3304,Female,Residual Nonsmoker,85,12,0.22068
t3304,Female,Residual Nonsmoker,85,13,0.24551
t3304,Female,Residual Nonsmoker,85,14,0.27259
t3304,Female,Residual Nonsmoker,85,15,0.30155
t3304,Female,Residual Nonsmoker,85,16,0.33199
t3304,Female,Residual Nonsmoker,85,17,0.35742
t3304,Female,Residual Nonsmoker,85,18,0.38258
t3304,Female,Residual Nonsmoker,85,19,0.40703
t3304,Female,Residual Nonsmoker,85,20,0.43037
t3304,Female,Residual Nonsmoker,85,21,0.45219
t3304,Female,Residual Nonsmoker,85,22,0.4721
t3304,Female,Residual Nonsmoker,85,23,0.49811
t3304,Female,Residual Nonsmoker,85,24,0.52554
t3304,Female,Residual Nonsmoker,85,25,0.55448
t3304,Female,Residual Nonsmoker,86,1,0.0128
t3304,Female,Residual Nonsmoker,86,2,0.02302
t3304,Female,Residual Nonsmoker,86,3,0.03813
t3304,Female,Residual Nonsmoker,86,4,0.05015
t3304,Female,Residual Nonsmoker,86,5,0.06677
t3304,Female,Residual Nonsmoker,86,6,0.10335
t3304,Female,Residual Nonsmoker,86,7,0.13809
t3304,Female,Residual Nonsmoker,86,8,0.16523
t3304,Female,Residual Nonsmoker,86,9,0.18127
t3304,Female,Residual Nonsmoker,86,10,0.19809
t3304,Female,Residual Nonsmoker,86,11,0.22068
t3304,Female,Residual Nonsmoker,86,12,0.24551
t3304,Female,Residual Nonsmoker,86,13,0.27259
t3304,Female,Residual Nonsmoker,86,14,0.30155
t3304,Female,Residual Nonsmoker,86,15,0.33199
t3304,Female,Residual Nonsmoker,86,16,0.35742
t3304,Female,Residual Nonsmoker,86,17,0.38258
t3304,Female,Residual Nonsmoker,86,18,0.40703
t3304,Female,Residual Nonsmoker,86,19,0.43037
t3304,Female,Residual Nonsmoker,86,20,0.45219
t3304,Female,Residual Nonsmoker,86,21,0.4721
t3304,Female,Residual Nonsmoker,86,22,0.49811
t3304,Female,Residual Nonsmoker,86,23,0.52554
t3304,Female,Residual Nonsmoker,86,24,0.55448
t3304,Female,Residual Nonsmoker,86,25,0.58502
t3304,Female,Residual Nonsmoker,87,1,0.0141
t3304,Female,Residual Nonsmoker,87,2,0.02763
t3304,Female,Residual Nonsmoker,87,3,0.04568
t3304,Female,Residual Nonsmoker,87,4,0.05997
t3304,Female,Residual Nonsmoker,87,5,0.08872
t3304,Female,Residual Nonsmoker,87,6,0.13347
t3304,Female,Residual Nonsmoker,87,7,0.16523
t3304,Female,Residual Nonsmoker,87,8,0.18127
t3304,Female,Residual Nonsmoker,87,9,0.19809
t3304,Female,Residual Nonsmoker,87,10,0.22068
t3304,Female,Residual Nonsmoker,87,11,0.24551
t3304,Female,Residual Nonsmoker,87,12,0.27259
t3304,Female,Residual Nonsmoker,87,13,0.30155
t3304,Female,Residual Nonsmoker,87,14,0.33199
t3304,Female,Residual Nonsmoker,87,15,0.35742
t3304,Female,Residual Nonsmoker,87,16,0.38258
t3304,Female,Residual Nonsmoker,87,17,0.40703
t3304,Female,Residual Nonsmoker,87,18,0.43037
t3304,Female,Residual Nonsmoker,87,19,0.45219
t3304,Female,Residual Nonsmoker,87,20,0.4721
t3304,Female,Residual Nonsmoker,87,21,0.49811
t3304,Female,Residual Nonsmoker,87,22,0.52554
t3304,Female,Residual Nonsmoker,87,23,0.55448
t3304,Female,Residual Nonsmoker,87,24,0.58502
t3304,Female,Residual Nonsmoker,87,25,0.61724
t3304,Female,Residual Nonsmoker,88,1,0.01554
t3304,Female,Residual Nonsmoker,88,2,0.03313
t3304,Female,Residual Nonsmoker,88,3,0.05462
t3304,Female,Residual Nonsmoker,88,4,0.07764
t3304,Female,Residual Nonsmoker,88,5,0.1226
t3304,Female,Residual Nonsmoker,88,6,0.16523
t3304,Female,Residual Nonsmoker,88,7,0.18127
t3304,Female,Residual Nonsmoker,88,8,0.19809
